missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,missing_rate_extremes,missing_rate_center,extreme_vs_center_ratio,X0_neighbor_missing_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_randomness,llm_dep_X1,llm_dep_self,llm_temporal,llm_extreme
0.078,78,922,0.5032297397819794,0.2856830663031145,0.03747204999847876,-1.1725944018875372,0.001493195221861,0.9999583010790972,0.9984651058572362,0.2564404017915305,0.4903206095500373,0.7482821524895862,0.4918417506980557,-0.015159107992984231,0.47808102129897395,147,1.0684931506849316,2,73,0.4321538461538461,0.30615284756956074,0.3333333333333333,0.21794871794871795,0.018398568638709784,0.001638151772001866,0.020056319438575658,0.0029637192339838567,-0.044934521638734806,0.0038447294292796204,0.023475142192797976,0.0027729317345603598,0.561766505367373,0.08460329470059341,0.08575680065702587,0.17446327127335415,0.08289322454143447,0.17446327127335415,0.4277165911724079,0.018398568638709794,0.5611492499384162,0.2509216132465586,0.019631701699929727,0.5813301214096922,0.5611492499384153,0.5204683241559598,0.547981345830074,0.0,0.09582309582309582,0.0,0.05537352027697088,0.09695339006618833,3.1838314347959558,16.6153846151716,0.45,0.3,0.25,0.7,0.2,0.3,0.1,0.2
0.02,20,980,0.49234149254478043,0.2900654045081382,0.05297290930071152,-1.2320558835855804,0.0002396918655978,0.998714735641728,0.9984750437761302,0.23776757453360942,0.4796744591405331,0.7454879097995075,0.5077203352658981,0.08161389172625133,-2.6137136591033308,37,1.1111111111111112,2,18,0.45794999999999997,0.2813573306313521,0.35,0.25,-0.0017772334265674984,0.009278642404710312,-0.004128429082846505,0.0033468602850139726,-0.009400751162867635,0.0033674770815503106,0.016950978852893865,0.0055604134213022745,0.5455102040816326,0.012872124262515165,0.02610014284696268,0.06329503691337027,0.11520616536712434,0.11520616536712434,0.21747346938997247,-0.0017772334265675023,0.9552376012344328,0.019888590646006614,-0.003659925225405425,-0.05614491510168233,0.9552376012344345,0.4944387755102041,0.9323770016200267,0.0,0.024875621890547265,0.0,0.023182798027668372,0.16989795918367345,3.046439344671015,3.9999999998,0.45,0.25,0.3,0.7,0.1,0.2,0.2,0.1
0.088,88,912,0.5036077661720576,0.28844250431935187,-0.03375364394515633,-1.2136630751283217,0.0003569335335866,0.9986269228559186,0.998269989322332,0.2584061262447015,0.5090892936569406,0.7586798649562715,0.50027373871157,0.04047749725576293,-1.286313130108696,155,1.1428571428571428,4,77,0.4658068181818182,0.2933841670897851,0.2727272727272727,0.22727272727272727,-0.002441585769495106,0.003930990862428395,0.04723725365373627,0.0023967472587474517,-0.04086603697812985,0.007650562333177815,-0.0022024551499368163,0.001834615109676533,0.5576903907496013,0.011682028855428291,0.16441662685408617,0.14152236462758366,0.015664816062477254,0.16441662685408617,0.33328583639957543,-0.0024415857694951096,0.9385334376369208,0.027550249923282897,-0.002509856124740528,-0.07713270288525687,0.9385334376369171,0.49702202950558216,0.9265573031487719,0.0,0.10784313725490197,0.0,-0.029984428899024966,0.08704645135566189,3.2534636854870342,7.909090909001033,0.45,0.25,0.3,0.7,0.1,0.3,0.2,0.3
0.096,96,904,0.49742141621779695,0.28396877979861324,0.013327399905157371,-1.1606518533051455,0.0008356821465382,0.9996829801070202,0.998847297960482,0.25128672989607115,0.5024294644111424,0.7370179950774345,0.48573126518136334,0.04350083056478405,-1.3821300359589503,167,1.1566265060240963,3,83,0.5003229166666667,0.290124847220686,0.25,0.2708333333333333,-0.02397940944640863,0.00250145464572386,0.0022236797747158775,0.003091643510260811,0.008163371845180182,0.002489358651574916,-0.011432271832966752,0.0033501709655554407,0.5301783738938053,0.08059594252694388,0.0011577084147921832,0.023771919145634115,0.0390225906391405,0.08059594252694388,0.14454816072651067,-0.02397940944640864,0.44877671287742743,0.3479696868036401,-0.02419715546233414,-0.7577547233144569,0.44877671287742504,0.476216814159292,0.44312051143921183,0.0,0.11735941320293398,0.0,0.023617385340764598,0.06810011061946902,3.241030194634388,10.666666666555555,0.45,0.3,0.25,0.7,0.2,0.3,0.2,0.1
0.05,50,950,0.5009785692686511,0.29018764532166913,0.06061423014307025,-1.2162285339133843,0.0003148293927524,0.9981346794256664,0.997819850032914,0.24283889721908408,0.49449258990721034,0.7540230996705876,0.5111842024515034,0.03152792413066383,-1.0034096407025752,93,1.0869565217391304,2,46,0.54234,0.2534779367124484,0.16,0.24,-0.04991738112048677,0.00561481195139661,-0.03670764040909505,0.0021536376094502888,-0.02207828519636282,0.004644220556374935,0.03602757172707232,0.003924096543597835,0.6050105263157894,0.21823990808289034,0.17946354316156318,0.09769861137223344,0.16409728112225935,0.21823990808289034,0.6594993437389463,-0.04991738112048676,0.11467238344823442,0.940541160652773,-0.06694843451626498,-1.5789152294081121,0.11467238344822986,0.4317894736842105,0.10364385877490467,0.0,0.06172839506172839,0.0,0.03710979374735431,0.13763157894736844,3.0724876891689537,18.799999999624,0.45,0.35,0.2,0.7,0.3,0.1,0.2,0.1
0.01,10,990,0.4993864721605234,0.29297817862335224,0.03387345080601127,-1.171879341093295,0.0005219401654233,0.9978535986888604,0.9973316585234371,0.24621433115689556,0.49378206328331586,0.7502101961078588,0.5039958649509633,-0.010111223458038415,0.3276432460951974,21,1.0,1,10,0.6062000000000001,0.3081352949598602,0.2,0.3,-0.038637990441185564,0.005585582171984779,-0.02381443364316384,0.006119034574469776,-0.016515249504253336,0.007002594511517673,0.01831650914953901,0.008048882519950968,0.6313131313131313,0.37376540929140795,0.2295408801041293,0.17393856517183923,0.17171382670315055,0.37376540929140795,0.9489586812705271,-0.03863799044118554,0.22217379103192503,0.6533071743850433,-0.1108469901887435,-1.2215302363167986,0.22217379103192528,0.3904040404040404,0.23271328225810495,0.0,0.012468827930174564,0.0,-0.055802011629062606,0.2446969696969697,2.2464393446710154,6.9999999993,0.6,0.3,0.1,0.9,0.3,0.1,0.0,0.0
0.1,100,900,0.4841676628385076,0.29412004480958603,0.11447737417716503,-1.239639480091674,0.0004109041642259,0.9961174857539056,0.9957065815896797,0.2186119706532261,0.4659662893641813,0.7381801568812462,0.51956818622802,-0.00011123470522802877,0.0,181,1.1111111111111112,3,90,0.49718,0.30294439687837105,0.26,0.28,0.0002635343291506705,0.004744289886477803,-0.00848377540331724,0.00621360341094045,0.020757718496907395,0.0011168741016662626,0.04212246477286328,0.004510579305393635,0.5469333333333334,0.005180483983732144,0.025216659266003943,0.0728528342200407,0.13957010676215617,0.13957010676215617,0.24282008423193296,0.0002635343291506678,0.993359072630837,0.002893737331277981,0.00025505594574692925,0.00832534964847127,0.9933590726308359,0.5006555555555555,0.9829660541217129,0.0,0.12195121951219512,0.0,0.001320290560867052,0.08222222222222222,3.2457651691295375,9.799999999902,0.45,0.25,0.3,0.9,0.0,0.0,0.1,0.1
0.068,68,932,0.5060300217408346,0.28428618161676106,0.0031581136976937397,-1.1527655645398631,0.0009169302248163,0.999876505967286,0.9989595757424696,0.26136183366366567,0.5050747590202906,0.7520017527355367,0.49063991907187104,-0.009919757376634858,0.3124370068637684,129,1.0625,2,64,0.48319117647058824,0.2908661131938512,0.29411764705882354,0.19117647058823528,-0.04112871724207396,0.0035019440202472274,-0.018053750983291834,0.002431239484757413,0.027640661763841435,0.0025096551482782503,0.0006377113953226271,0.0017875025984334138,0.5613165867205252,0.15758374973089945,0.07125784971899818,0.10500273749338913,0.004580643030076046,0.15758374973089945,0.3384249799733628,-0.04112871724207398,0.1937629881741801,0.7127291765464475,-0.04720008520285063,-1.30040331009943,0.19376298817417928,0.4527108053521838,0.19249175996731716,0.0,0.08374384236453201,0.0,-0.043698367338161986,0.10088992678616512,3.2701370188829415,4.941176470515572,0.45,0.35,0.2,0.8,0.3,0.1,0.2,0.1
0.073,73,927,0.5152417571631008,0.29033492173128106,-0.06782974279405259,-1.182795996518155,2.6943731600392873e-05,0.9990613411903329,0.9990343974587325,0.27368825953973064,0.5243485823721744,0.7661993885009044,0.49251112896117377,0.03939465664664631,-1.2521732681615643,131,1.123076923076923,3,65,0.4385068493150685,0.30783704652520444,0.3972602739726027,0.1917808219178082,0.03220966885400234,0.004819961543734052,-0.03286944125943932,0.0023124819706273683,0.0286240248895716,0.005006571792092367,0.031226970043027172,0.004552233508709721,0.5668306955712196,0.1280445727027015,0.12473402559908685,0.10546734289136052,0.12535944422400408,0.1280445727027015,0.4836053854171529,0.03220966885400234,0.30889221574368864,0.5101930360240872,0.03621398923618335,1.0180683346714934,0.308892215743689,0.5352514371000872,0.3154600045509681,0.0,0.08968058968058969,0.0,0.027635523714647434,0.10532946166009073,3.1659780561530186,17.547945205239063,0.45,0.3,0.25,0.7,0.3,0.2,0.1,0.1
0.074,74,926,0.5005028458174401,0.28463243114023024,-0.012989758979446346,-1.1232810752938223,0.0008444596513483,0.9997026272409912,0.998858167589643,0.26404760733510013,0.49696460309936474,0.7387286155494742,0.4746810082143741,-0.007027027027027032,0.22036228172399616,139,1.0724637681159421,2,69,0.48517567567567566,0.2933728537206862,0.28378378378378377,0.24324324324324326,-0.046781922018463214,0.0021216941441494705,0.01371436215132381,0.00444274201875321,-0.0008297039405988723,0.0034255344716589073,-0.00964132942789487,0.009534166236651466,0.5541999883252583,0.1786835566225288,0.05309508964295665,0.00726024460187653,0.03504252672398366,0.1786835566225288,0.27408141759134563,-0.046781922018463186,0.1393185560305579,0.8559910354427029,-0.052753186062617585,-1.4795140349823221,0.1393185560305567,0.44752203607495183,0.13261374750939645,0.0,0.09090909090909091,0.0,-0.0033318859536967844,0.09803864339501488,3.2854868418477077,3.837837837785975,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.055,55,945,0.5041388811756168,0.28533743295058406,-0.04376201020078321,-1.1457316007101217,0.0041868916868356,0.9995798059168997,0.995392914230064,0.2581284589747405,0.5110571676804372,0.7489055881655015,0.49077712919076094,-0.03902157164869028,1.2374063632704568,109,1.0185185185185186,2,54,0.5773272727272728,0.26788369623914,0.18181818181818182,0.2727272727272727,-0.021849837749828543,0.0024297528631572456,0.012412131379150003,0.0037052911164903377,-0.035986047946928196,0.003511331574572939,-0.03547835522593411,0.008758312855342046,0.579028379028379,0.08588790238960825,0.05016088087963702,0.15326088517069983,0.15416953645980794,0.15416953645980794,0.443479204899753,-0.02184983774982855,0.49008681964573036,0.3097269772100813,-0.028002395271288283,-0.6904260692835154,0.4900868196457309,0.471976911976912,0.48439054143662486,0.0,0.06790123456790123,0.0,0.012213612031703056,0.10733525733525734,3.205636933111059,8.818181818021486,0.45,0.3,0.25,0.7,0.2,0.1,0.1,0.1
0.072,72,928,0.4847521337684607,0.2893646657694651,0.0470895284094898,-1.2024024570423466,0.0001514781656486,0.9985630529744344,0.9984115748087857,0.22162547968813762,0.48627166642616915,0.7309604426093539,0.5093349629212163,-0.017799352750809065,0.5621925015372305,137,1.0588235294117647,2,68,0.475875,0.2789255146241256,0.2916666666666667,0.2222222222222222,-0.009180779173842921,0.0026645511445989693,0.00668976920130354,0.007074042985924453,0.0005659955935908061,0.002689237756660603,-0.04471850148337036,0.01043709551375539,0.5524874281609194,0.040730944601061116,0.03358127253648274,0.0011479072573591191,0.17301411283635257,0.17301411283635257,0.24847423723125556,-0.009180779173842909,0.7718432214641043,0.11247090558091107,-0.010404199232838973,-0.29004348547137987,0.7718432214641073,0.48780232279693486,0.7300911806855892,0.0,0.08845208845208845,0.0,-0.02839042663627168,0.09659363026819924,3.2871197457366734,3.277777777732253,0.45,0.25,0.3,0.7,0.1,0.2,0.1,0.2
0.055,55,945,0.5067848091899004,0.2878628997654026,-0.024400534032155186,-1.1719122103161415,0.0004174143515551,0.9994770918779956,0.9990596775264405,0.265050275827805,0.5131507067791773,0.7585168293682758,0.4934665535404708,0.03794298921417564,-1.2068531197329164,101,1.1,3,50,0.5047272727272728,0.2786866898048419,0.21818181818181817,0.21818181818181817,-0.02462561370848754,0.007390496067159266,0.02131701690895482,0.0032815278250968236,-0.05035549099000828,0.007452413194449496,0.059630098889834275,0.007711807322016909,0.6057720057720057,0.10052336418471688,0.0962764037792915,0.22502406735351332,0.2684940953170195,0.2684940953170195,0.6903179306345413,-0.02462561370848757,0.4366431391440777,0.3598733594040014,-0.03142017941348718,-0.7781871511867052,0.4366431391440767,0.4691871091871092,0.44195498324158566,0.0,0.06790123456790123,0.0,0.026109849950061496,0.14961519961519962,3.154026470163853,10.999999999799998,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.068,68,932,0.5090219929550773,0.285902412131984,-0.03983914115363987,-1.1693065222676426,0.0029346222730539,0.9988890891134286,0.9959544668403747,0.26088487174517366,0.5300228619641282,0.7509477894542516,0.4900629177090779,0.021640235041384973,-0.6889636561611265,125,1.096774193548387,4,62,0.5049558823529412,0.2884940836289842,0.2647058823529412,0.23529411764705882,-0.01299101259345377,0.0028736104329848133,0.037165187319974674,0.0031321378882794154,0.026864231900468456,0.0017827449104015451,0.04787587729153236,0.0045139332088415494,0.5761802575107297,0.04038644384961549,0.1437909305274324,0.09744634416421877,0.1886799548635016,0.1886799548635016,0.47030367340476825,-0.012991012593453775,0.6815746019176551,0.1664866014170098,-0.014675567545456403,-0.4104355068962993,0.6815746019176572,0.4845840696793739,0.6710545579052308,0.0,0.08374384236453201,0.0,0.05179147064366374,0.11013632920979552,3.275837247749185,4.352941176406575,0.45,0.3,0.25,0.7,0.1,0.1,0.2,0.1
0.04,40,960,0.5043874127296462,0.29097891261471537,-0.053913324152291546,-1.195571643631794,0.000285847783686,0.9995764440887503,0.9992905963050643,0.2402202561554296,0.514237526568687,0.7515182007822294,0.5112979446267998,-0.01566736183524507,0.49710573935027946,79,1.0256410256410255,2,39,0.52065,0.2777541673854778,0.225,0.25,-0.02061988495506285,0.00370567177403823,0.029569187650175858,0.00806575405770769,0.06233035346944327,0.0062108500823719395,0.05163115927401242,0.0052422872244179755,0.628984375,0.09584246226128705,0.1317241508201275,0.29976274203883585,0.23281661816917226,0.29976274203883585,0.7601459732894227,-0.02061988495506284,0.5148452848006005,0.2883232603805948,-0.0292925812983007,-0.6515441575018907,0.5148452848006041,0.47018229166666664,0.5225137819927271,0.0,0.04950495049504951,0.0,0.00010543764578180124,0.17369791666666667,3.134829508503261,9.999999999749999,0.45,0.3,0.25,0.8,0.2,0.1,0.1,0.1
0.059,59,941,0.5047582127456106,0.28839598078403095,-0.010944677345102936,-1.2381934240439278,0.0012219958596013,0.9994307818684028,0.9982087860088016,0.2469912917560719,0.5144711597510854,0.7594923003746608,0.5125010086185888,-0.026739992787594667,0.8469555900951745,115,1.0350877192982457,2,57,0.499593220338983,0.26610200151121277,0.23728813559322035,0.22033898305084745,0.04916328072971325,0.0018433687815785499,-0.07851215921285343,0.004438359728220018,-0.028912168128063215,0.0011631043532996897,0.003196216562228036,0.003631204257469031,0.6201120337181866,0.21495150427998042,0.333291016507836,0.12602202558620815,0.018946222319747425,0.333291016507836,0.693210768693772,0.049163280729713266,0.1202620701304017,0.9198713247007944,0.06115822325681253,1.5550043675633454,0.12026207013040517,0.559916425007655,0.12222020637799616,0.0,0.0728395061728395,0.0,-0.05981730745404269,0.1331616203461878,3.169844533288769,13.03389830486383,0.45,0.35,0.2,0.7,0.3,0.1,0.1,0.1
0.039,39,961,0.49032567654588244,0.28716680115509086,0.04363164814975741,-1.1566484713666483,0.0021713614194732,0.9999932969881392,0.997821935568666,0.241727039605383,0.4943496720592083,0.7300564242703403,0.48832938466495734,-0.013942307692307683,0.44233253951381624,77,1.0263157894736843,2,38,0.5244615384615384,0.2990106632309929,0.2564102564102564,0.3076923076923077,-0.061256480455078754,0.007141690458450447,-0.021723194379322554,0.004718249694982679,0.00932961984563184,0.008567362618922597,-0.01056700707405726,0.002746523789133877,0.6087408949011446,0.31926573120838636,0.12216999434100564,0.03593522464116346,0.06324063029844296,0.31926573120838636,0.5406115804889984,-0.06125648045507874,0.05280698467900563,1.2773086303652472,-0.09108435426421452,-1.9388028857795285,0.05280698467900606,0.40886896662130795,0.05343466695275427,0.0,0.04838709677419355,0.0,0.062258720855316606,0.16109021051789,3.252473692832908,3.8205128204148586,0.45,0.35,0.2,0.7,0.3,0.1,0.2,0.1
0.104,104,896,0.4913430431594254,0.2864002543176092,0.005608592569690791,-1.1820553624230692,0.0013399080275716,0.9970089968808444,0.9956690888532729,0.24342213330566206,0.4916756507674799,0.7288048027500191,0.48538266944435704,0.0029886768843196214,-0.23263003556506726,186,1.118279569892473,3,93,0.5017307692307692,0.2719299340882766,0.23076923076923078,0.19230769230769232,0.030034868252869825,0.0059754100326768755,-0.018457779285581226,0.006338151276932699,0.01282639582361379,0.009597741887619526,0.03381850297047517,0.0030521005791221897,0.551231971153846,0.09353553176111554,0.060969800487287396,0.04098103840234509,0.10761536340578653,0.10761536340578653,0.30310173405653457,0.030034868252869804,0.342716203623744,0.4650653616395287,0.027940209300368057,0.9492639266474869,0.3427162036237434,0.531013907967033,0.30001756874493746,0.0,0.12682926829268293,0.0,0.023201587569578568,0.08520776098901099,3.25078406700385,10.615384615282544,0.45,0.35,0.2,0.8,0.3,0.1,0.2,0.1
0.016,16,984,0.5095181342531188,0.28111420817261673,-0.012787972455233372,-1.149858963608263,0.0008348945320071,0.9996888750114172,0.9988539804794101,0.27602735190248473,0.518775287018985,0.7497736962718085,0.4737463443693237,-0.016276703967446588,0.5222947961947678,33,1.0,1,16,0.5075,0.2680207547933555,0.25,0.25,-0.010516990105567727,0.0027397429625869614,-0.040693561945709826,0.0032731953650718716,-0.02553724580181618,0.0027397429625869614,0.04770168479233521,0.010909602601959972,0.6385924796747967,0.08173146261002683,0.3039932921335981,0.18341510755965437,0.36010523645919656,0.36010523645919656,0.9292450987624759,-0.010516990105567737,0.739761155939324,0.1309084767569116,-0.023649842635273366,-0.33226206152363963,0.7397611559393229,0.4761178861788618,0.7431672910424558,0.0,0.0199501246882793,0.0,-0.04683866605674269,0.211890243902439,2.9056390622295662,3.2999999997937497,0.45,0.35,0.2,0.8,0.2,0.1,0.0,0.1
0.045,45,955,0.49645204815179145,0.28834813215780647,0.03188305394146907,-1.2049181584781552,0.0006245636456346,0.9963033906733944,0.9956788270277598,0.24617637329362885,0.4885873052713675,0.7488088714551941,0.5026324981615653,-0.0006289308176100719,0.018494735144148126,87,1.0465116279069768,2,43,0.45695555555555556,0.29953697271737817,0.37777777777777777,0.2222222222222222,-0.055693728342968096,0.005113759590774255,0.02373986083817573,0.00768324631055468,-0.01696116883970727,0.0018545772521210008,0.018428248250996655,0.006833744266427962,0.5915066899360093,0.2677911436025842,0.10859308030781514,0.08015467095559976,0.07877355418642816,0.2677911436025842,0.5353124490524273,-0.055693728342968096,0.07834780559303446,1.1059731629756384,-0.07632917202744038,-1.7621633117194702,0.07834780559303689,0.42261780104712043,0.07906577935124819,0.0,0.055693069306930694,0.0,0.026762876391861125,0.12422920302501453,3.208116296985046,7.666666666496296,0.45,0.35,0.2,0.7,0.3,0.1,0.1,0.1
0.028,28,972,0.4937863868909129,0.2843280882154152,0.0004257907884949957,-1.1786001885031918,0.0006322491727778,0.9998686122275005,0.9992363630547226,0.24627429859632985,0.502576101101664,0.7402989125881018,0.4940246139917719,-0.02883625128733265,0.9189691690418199,57,1.0,1,28,0.50775,0.2919686412956021,0.25,0.25,-0.019080083161216763,0.0038317765135799167,-0.05938784933737516,0.005410269924327185,9.823361730585847e-05,0.005370410339828798,0.018745023814832742,0.003932136836464909,0.6057098765432098,0.11692159677219463,0.35947809328844077,0.014881739324023877,0.1008595243383749,0.35947809328844077,0.5921409537230342,-0.01908008316121676,0.5467312854716138,0.26222607386967883,-0.03358333873037639,-0.6028712876635415,0.5467312854716148,0.46571869488536155,0.5359918205078773,0.0,0.03482587064676617,0.0,0.010860241159720539,0.14851557907113463,3.2134552619472228,4.142857142709184,0.45,0.3,0.25,0.8,0.2,0.1,0.0,0.1
0.1,100,900,0.48734102580580735,0.2865021641632627,0.06156591547886632,-1.1849232532888343,0.0056621302428435,0.997825159667126,0.9921630294242826,0.24302459253827408,0.48066445862103435,0.7358610456521215,0.49283645311384744,-0.05567296996662958,1.7608403275759779,191,1.0526315789473684,2,95,0.47331,0.28898867434555287,0.3,0.22,0.02595984635567014,0.002287159996903529,0.005224372651738169,0.003175142025914384,0.06582262472178871,0.005409110516762728,0.015438195547507366,0.007253635702674876,0.5664,0.08842420529128105,0.009217348116959161,0.2179433748871127,0.05467796562000437,0.2179433748871127,0.37026289391535727,0.02595984635567012,0.4121967962529078,0.3848953880422273,0.024957360607705037,0.8203775670229088,0.4121967962529062,0.5249333333333334,0.4128999183148301,0.0,0.12195121951219512,0.0,-0.01329585102164523,0.09138888888888888,3.2756163049486937,5.399999999945999,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.008,8,992,0.4904274763324093,0.2842128089261767,0.031491393836846834,-1.178659019817187,0.0025000712026957,0.9975525987168264,0.9950525275141308,0.23885998304566247,0.49167361298908696,0.7385191332578329,0.49965915021217044,-0.008072653884964679,0.2633250637353116,17,1.0,1,8,0.555875,0.3111235435883951,0.25,0.5,-0.008965057862906614,0.0031895922812228243,0.026212859101913993,0.006515835769700459,-0.02286247051805497,0.004585987824219186,-0.004873613616082862,0.004585987824219186,0.6266381048387096,0.08665576421047927,0.25925773459395024,0.2206781363427448,0.07125418086219251,0.25925773459395024,0.6378458160093667,-0.008965057862906613,0.7770609862216046,0.10954489504704483,-0.029872176036142672,-0.2832277621626338,0.7770609862216031,0.4776965725806452,0.831415392822647,0.0,0.01,0.0,0.00703166789887134,0.27318548387096775,2.75,2.0999999997375,0.45,0.3,0.25,0.8,0.2,0.1,0.0,0.1
0.032,32,968,0.49832073662368703,0.2842432392547541,-0.02520629420139554,-1.167491917345735,0.0011733394568329,0.998339889608253,0.9971665501514202,0.26060739900146357,0.5074400126727803,0.7333526074668686,0.472745208465405,-0.0008079110651499467,0.024688933821485088,63,1.032258064516129,2,31,0.463,0.3098640831074166,0.375,0.25,-0.004695063909118443,0.003588124784497323,0.002029794597629964,0.0027045648474495346,-0.03636203135499296,0.0020913689186159703,0.07667490839146093,0.007969468231998001,0.6371061466942148,0.029994935324685085,0.001978814590616188,0.22310026995625235,0.44991048434428593,0.44991048434428593,0.7049845042158396,-0.004695063909118441,0.8821170013503153,0.05447380753164557,-0.007684488680505863,-0.14832404667059457,0.8821170013503129,0.49273631198347106,0.8889273045452982,0.0,0.03970223325062035,0.0,0.0031951134952538083,0.13397469008264462,3.0817475629608078,4.79999999985,0.45,0.25,0.3,0.8,0.1,0.2,0.1,0.2
0.008,8,992,0.501514243704267,0.28945950364864126,-0.0030950482462455504,-1.2497418764730743,0.0012830385897217,0.9988020217940384,0.9975189832043168,0.24558401719632247,0.5076090446599882,0.7577222616773847,0.5121382444810622,-0.008072653884964679,0.2633250637353116,17,1.0,1,8,0.49725,0.24572125976398543,0.125,0.25,0.0009471082940889403,0.0031895922812228243,-0.024975268753702217,0.004585987824219186,-0.015962073564413468,0.004585987824219186,0.020608058713281873,0.004585987824219186,0.6112651209677419,0.015163381341948914,0.2413242730584324,0.1471019847186037,0.19411783972695504,0.2413242730584324,0.59770747884594,0.0009471082940889289,0.9761366442146016,0.010489383486405482,0.003011112464388177,0.02992024223692682,0.9761366442145989,0.5035282258064516,0.9735467544828557,0.0,0.01,0.0,-0.04993821050737523,0.21295362903225806,2.75,2.0999999997375,0.6,0.2,0.2,0.9,0.1,0.1,0.0,0.1
0.005,5,995,0.4898753471327264,0.2845327323086558,0.04105680835114034,-1.1833818430740792,0.000720381115469,0.9995439174803324,0.9988235363648634,0.23791994520982623,0.484009488039396,0.7363105528333125,0.49839060762348625,-0.005030181086519118,0.16746717351165152,11,1.0,1,5,0.565,0.30665094162581663,0.4,0.4,-0.004687705962632637,0.0034782987697435427,-0.020957053888187752,0.004874694312739904,0.03618542292158319,0.004874694312739904,0.008107854915289517,0.006271089855736265,0.6820100502512563,0.04600311595601305,0.24443105322553274,0.4281092543042339,0.09438796602015376,0.4281092543042339,0.8129313895059335,-0.004687705962632644,0.8823003986832388,0.05438352452948318,-0.019341831048705127,-0.14809159309368308,0.8823003986832413,0.4793969849246231,0.8780109138103942,0.0,0.00625,0.0,-0.023721630590877788,0.3603015075376884,1.9219280948873623,5.9999999988,0.45,0.3,0.25,0.8,0.1,0.1,0.0,0.2
0.046,46,954,0.49387686173310846,0.2890544428894222,-0.014165475796945052,-1.170868437353938,0.0005257821511854,0.9994387158520428,0.9989129337008574,0.25189314335368923,0.49654847545843595,0.7428831006318954,0.4909899572782062,-0.0026917286372553544,0.0840277693056611,89,1.0454545454545454,2,44,0.4860434782608696,0.2888979778189901,0.2608695652173913,0.2391304347826087,-0.021752357400748854,0.006413482742149805,-0.00704874376514694,0.0013546458855058403,-0.014085341760690564,0.003979427304686624,0.02209146946786385,0.004396615656376314,0.5446859903381642,0.10685257099368556,0.032593318706945346,0.06689342118592939,0.10453450373316664,0.10685257099368556,0.31087381461972696,-0.021752357400748858,0.49202544761145506,0.3080124348923377,-0.03005347385688384,-0.6873443573306729,0.4920254476114523,0.4692370795734208,0.4806038706888688,0.0,0.05693069306930693,0.0,0.03156268650807763,0.11479126788806854,3.1994344469138696,6.608695652030247,0.45,0.35,0.2,0.8,0.2,0.1,0.1,0.1
0.041,41,959,0.4963522153476959,0.28674001289934337,0.044756826814422744,-1.2003390476690718,0.0003392904905127,0.9981531010128528,0.9978138105223401,0.2521688228293444,0.4879874876374952,0.7476707180680597,0.49550189523871535,0.008070675696318537,-0.2580774289382096,79,1.0512820512820513,2,39,0.4541951219512195,0.3163581807268306,0.3170731707317073,0.2926829268292683,0.03459449150725081,0.0034814806661143324,-0.04065150739685668,0.004153158957465358,-0.014478476914334725,0.0030443539912592757,-0.015862092942836553,0.005544272905035484,0.581118543197945,0.1715047140194821,0.20657716302016996,0.06336454529723037,0.06340276703327007,0.20657716302016996,0.5048491893701526,0.034594491507250816,0.2744233218445392,0.5615789829142945,0.05004708207660702,1.0935339101931951,0.27442332184453944,0.5501920191256136,0.27596418943705747,0.0,0.050742574257425746,0.0,0.01007655905854234,0.12388412726671583,3.151564883304073,10.951219511928022,0.45,0.35,0.2,0.7,0.3,0.2,0.1,0.1
0.029,29,971,0.4919871708737673,0.28507376862598693,0.04159881745385741,-1.1656147366572978,0.0013433139221424,0.997006312194272,0.9956629982721297,0.24577060255398303,0.4877527224289865,0.7369048477694387,0.4911342452154556,-0.029896907216494847,0.9524712792261547,59,1.0,1,29,0.5512413793103449,0.28215093236170646,0.20689655172413793,0.3793103448275862,0.04409286553102881,0.007369568702154194,0.0530061266991085,0.005622399468905457,-0.06784467950360623,0.006689304273875335,0.032930403793408086,0.0018403550444108085,0.686601086686317,0.2792510699087118,0.2959214310868104,0.4260394359459153,0.20478739817181343,0.4260394359459153,1.2059993351132507,0.0440928655310288,0.16353738991680503,0.7863829379387781,0.07752231128166198,1.3942998446189296,0.16353738991680983,0.5751269576334387,0.16759030813490583,0.0,0.036069651741293535,0.0,0.039232039722124246,0.21645832593486986,3.141621080961457,7.206896551475625,0.45,0.35,0.2,0.7,0.3,0.1,0.0,0.1
