X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,auc_mask_from_Xobs,coef_X1_abs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue
0.1,1.0052045509561849,1.142857142857143,-0.02129432633709674,0.6988888888888889,0.5620057337352257,0.968861037078316,-0.0862193362193362,0.14331333810953648,0.25555555555555554,0.04888888888888889,1.0,3.670297633098592,0.06404015622007365,0.07018024095648669,0.5277777777777778,0.4314814814814814,0.4953703703703704,0.09629629629629638,0.032407407407407385,0.4
0.06,0.9946186387955703,1.285714285714286,0.048366103916720304,0.9042553191489362,0.09019948539872184,0.012942196043937936,-0.002809247490098532,0.6058463102985887,0.3608156028368794,0.03,1.0,2.745081145306688,0.0,0.14546482858190907,0.8269489247311829,0.2207661290322581,0.6881720430107526,0.6061827956989247,0.13877688172043023,0.1
0.09,0.994989134143932,1.2000000000000002,0.07780995125601087,0.778998778998779,0.15295314097868756,0.052001968191009926,-0.008428079856651338,0.7398159130048378,0.3211233211233211,0.04450549450549451,1.0,3.0985983854365777,0.03287074910514849,0.07763869111759389,0.7502986857825568,0.3697729988052569,0.7431302270011949,0.3805256869772999,0.007168458781361853,0.1
0.12,0.9918487085669749,1.1666666666666667,0.08071161209998495,0.7935606060606061,0.3759399794422537,0.8792076680967376,-0.08257083825265643,0.03930051831592654,0.4365530303030303,0.06,1.0,3.360255500396071,0.0,0.08770973610378152,0.7263409961685824,0.6745210727969347,0.7291187739463602,0.05181992337164765,-0.002777777777777768,0.7
0.04,0.9980822873082288,1.1904761904761907,0.015049959562729198,0.5833333333333333,0.4140354339951326,0.497820327742832,0.08867694805194809,0.4381661666120559,0.3359375,0.018333333333333333,1.0,1.7070825344026472,0.007113095214279071,0.032380623345119035,0.5,0.5,0.5,0.0,0.0,1.0
0.12,0.9940587719090196,1.0357142857142858,0.04634273379385678,0.7111742424242424,0.6137692588655778,0.7520480758325784,-0.08185753640299095,0.06064421859188619,0.25284090909090906,0.05863636363636364,1.0,3.748637836584977,0.019276262383119667,0.03583020872329417,0.6704980842911877,0.48132183908045983,0.6733716475095785,0.1891762452107279,-0.002873563218390718,0.12118327283746318
0.13,0.9833542778881947,1.2000000000000002,0.12139956650853212,0.7365163572060123,0.5786986906923595,0.635279219873723,-0.06198399301847568,0.33665628318883156,0.26724137931034486,0.06425287356321839,1.0,3.5082540767623263,0.0,0.06024591003461585,0.6511494252873563,0.524712643678161,0.6775862068965517,0.12643678160919536,-0.02643678160919538,0.1
0.08,0.9931426529221903,1.4000000000000004,0.05963532885082046,0.7513586956521738,0.26493594687668504,0.7350603419416518,-0.08836815358554487,0.12814502069560055,0.3532608695652174,0.04,1.0,2.365107975374203,0.0,0.08907767011681739,0.5433691756272401,0.6100358422939068,0.5217443249701313,-0.06666666666666676,0.02162485065710873,1.0
0.07,0.9949392364099564,1.1199999999999999,0.0379757596577146,0.8003072196620584,0.6820640560259571,0.6731750024773931,-0.0873980090569953,0.21552789495641078,0.3878648233486943,0.033118279569892474,1.0,2.7819173802076547,0.01434729862904729,0.06389234036273664,0.6559139784946236,0.4695340501792115,0.6774193548387096,0.1863799283154121,-0.021505376344086002,0.2
0.13,0.9799661661104931,1.3333333333333337,0.13972026876030674,0.7343059239610964,0.44299349709280217,1.2576204990367224,-0.09814897745932225,0.024858271535340575,0.3936781609195402,0.06425287356321839,1.0,3.796210162676401,0.013455776299834538,0.08279894229852755,0.6333333333333334,0.7132183908045976,0.6132183908045977,-0.07988505747126418,0.02011494252873569,0.7
0.07,0.994573221166455,1.333333333333333,0.03798353629588072,0.8218125960061444,0.47963990503435594,0.5809194231562973,-0.07885969637121706,0.24187418823059526,0.3636712749615975,0.033118279569892474,1.0,3.0317626120111827,0.0191301384201593,0.06853312025675352,0.8046594982078853,0.6093189964157706,0.7992831541218637,0.1953405017921147,0.005376344086021612,0.4
0.08,0.9940294346548341,1.0,0.0553408536288692,0.8396739130434783,0.8933119405080885,1.1340326332118331,-0.1323404856013552,0.06775515940384234,0.31385869565217395,0.034782608695652174,1.0,3.308995172581974,0.025773493770182336,0.07102637964046368,0.6437275985663082,0.3830346475507766,0.6541218637992832,0.26069295101553164,-0.01039426523297493,0.1
0.09,0.9938171539357603,1.3333333333333335,0.05711235499625372,0.6666666666666666,0.6019878675154737,0.6968574090441457,-0.07628879057450488,0.28251941314962115,0.24786324786324787,0.04450549450549451,1.0,3.3301134406086,0.0,0.037521648284566236,0.5090800477897252,0.4964157706093189,0.4982078853046594,0.012664277180406247,0.010872162485065728,1.0
0.09,0.9906152241918665,1.0833333333333333,0.08373920232801146,0.746031746031746,0.2063109575482686,0.03505662754242629,-0.006580720866435186,0.5180495923354986,0.3147130647130647,0.04351648351648352,1.0,3.1587429726705225,0.03297508647465696,0.10449643901365506,0.6491039426523297,0.4213859020310633,0.7114695340501792,0.22771804062126644,-0.062365591397849474,0.2
0.11,0.9867853861917885,1.0,0.11020431948654108,0.7773237997957099,0.3933381158901508,0.5444244968579335,0.05979464866083867,0.7698885237700881,0.30745658835546474,0.05438202247191011,1.0,2.9110088826130873,0.0061184731364088,0.08119666860574262,0.738250319284802,0.458397190293742,0.7063856960408685,0.27985312899106,0.031864623243933465,0.1
0.12,1.0002042390959018,1.0989010989010988,0.023292897868619322,0.7708333333333334,1.1410142490981967,1.7739586267732674,-0.12827134986225894,0.01310196427950676,0.27178030303030304,0.05863636363636364,1.0,3.77018054201406,0.051532558622480226,0.05898939599481699,0.7123563218390805,0.4020114942528736,0.7093869731800767,0.3103448275862069,0.0029693486590037788,0.1
0.16,0.9813424506244637,1.3333333333333337,0.14618960576900203,0.7455357142857142,0.780333196634219,1.5615548071319953,-0.08692795299938158,0.03370254917262184,0.4285714285714286,0.08,1.0,3.8163283911219295,0.0,0.08997091281710003,0.7011904761904763,0.5626984126984126,0.7162698412698413,0.13849206349206367,-0.015079365079365026,0.2
0.09,0.9902185726361549,1.142857142857143,0.08556895275991705,0.8034188034188035,0.018968783925721655,0.14090293176503588,-0.02176395033537898,0.4731391787267414,0.2963980463980464,0.04351648351648352,1.0,3.0486512136096775,0.02738506170427701,0.08915532400159212,0.6547192353643966,0.5284348864994026,0.6842293906810036,0.12628434886499396,-0.029510155316607056,0.7
0.09,0.9910612769832542,1.3000000000000003,0.07579865921506002,0.8192918192918193,1.3655651494929493,2.068972376047762,-0.1618302332588047,0.009651494415382733,0.37423687423687424,0.04351648351648352,1.0,2.609684024583542,0.021876818678132633,0.0534417155319805,0.7572281959378734,0.5943847072879331,0.760931899641577,0.16284348864994025,-0.0037037037037036535,0.2
0.05,0.9970983909258772,1.103448275862069,0.02100627380639572,0.7094736842105264,0.34730727899730196,0.34544990129930236,-0.05748462064251533,0.5524211718124075,0.2736842105263158,0.02368421052631579,1.0,2.1287201689353794,0.015969767822436545,0.06755780303090939,0.38844086021505375,0.5100806451612904,0.38323252688172044,-0.12163978494623662,0.005208333333333315,0.4
0.09,1.0539868850495555,1.0169491525423726,-0.1446967761097835,0.7496947496947497,0.2156185362844232,0.568073530820315,-0.054426129426129566,0.23478114272610084,0.2628205128205128,0.04450549450549451,1.0,3.4336324811977907,0.0,0.05453579127972902,0.6101553166069295,0.5292712066905615,0.5222222222222223,0.08088410991636796,0.0879330943847072,1.0
0.09,1.007094171651134,1.0579345088161207,-0.05550689962359279,0.5555555555555556,0.05972809720523682,0.0022964717863263474,0.0002794214332675349,0.9615186909237459,0.19322344322344323,0.04450549450549451,1.0,3.048532750145789,0.005583395269125985,0.019289869544083182,0.20095579450418163,0.4296296296296296,0.21170848267622464,-0.22867383512544795,-0.010752688172043001,0.1
0.08,1.0776646405203452,1.0376470588235294,-0.12329838855235553,0.7296195652173914,0.38011231810373275,0.5083117067837952,-0.046726588628762555,0.23929766558882537,0.24728260869565216,0.04,1.0,2.496083521382959,0.0,0.03565894307646662,0.6622461170848267,0.5324970131421743,0.509916367980884,0.12974910394265238,0.1523297491039427,0.4
0.16,1.0655255735325193,1.1288343558282206,-0.23113312840510059,0.7061011904761905,0.4167246078217303,1.4482388646685924,-0.06655792124542126,0.15661897786996756,0.2901785714285714,0.07809523809523809,1.0,4.389405772309475,0.015618399989488628,0.07101151397173583,0.7146825396825397,0.41031746031746036,0.6603174603174603,0.30436507936507934,0.054365079365079394,0.1
0.07,1.012059370844687,1.07012987012987,-0.0639189939153092,0.7680491551459293,0.7567058978564197,1.170625758129269,-0.08472172988302018,0.08094194763396398,0.24001536098310292,0.03462365591397849,1.0,2.6730425896964394,0.004879817065188326,0.04121258908434797,0.7060931899641577,0.4946236559139785,0.6648745519713262,0.2114695340501792,0.04121863799283154,0.1
0.08,1.0415505719085771,1.1545741324921135,-0.12716184787139118,0.779891304347826,0.4621716500524095,0.9784865436876516,-0.081333612040134,0.04118866526506586,0.34782608695652173,0.04,1.0,3.0767284916311257,0.0,0.06749965413473527,0.7703703703703703,0.6635603345280765,0.7075268817204302,0.10681003584229376,0.06284348864994005,0.5065551690490403
0.21,1.147447836105938,1.2051282051282053,-0.3493817982739297,0.6889692585895117,0.28244547942529985,0.8378354519259583,-0.048574906106551574,0.24901059479514998,0.23764315852923448,0.10367088607594936,1.0,4.136965239867945,0.0,0.028641449600849272,0.6876950210283544,0.6269162935829602,0.6028354361687694,0.060778727445394254,0.084859584859585,0.7
0.04,1.0317930489731437,1.0544959128065396,-0.06307958727465124,0.8541666666666666,0.8799517594171862,1.2944817718416282,-0.11736378205128195,0.06266249329234337,0.40625,0.019583333333333335,1.0,2.0361123987437475,0.0,0.05143718598576594,0.5,0.5,0.5,0.0,0.0,1.0
0.08,1.0155743024010382,1.063758389261745,-0.0772393151739007,0.5991847826086957,0.2943333022430589,0.46436207937276763,-0.04370192307692289,0.3433059123246489,0.26766304347826086,0.0391304347826087,1.0,2.9600968235943768,0.005283538090868955,0.030756344554067366,0.10681003584229391,0.5,0.10167264038231781,-0.3931899641577061,0.005137395459976102,0.1
0.11,1.1235955056179774,1.0535714285714286,-0.16256960083506522,0.7313585291113381,0.34986411451877636,0.6515100075685273,-0.04854246876718793,0.23775229369538609,0.2969867211440245,0.051910112359550564,1.0,3.1968469087769003,0.2851221510846951,0.06434905623528178,0.8079182630906768,0.4790229885057471,0.6471264367816092,0.32889527458492973,0.16079182630906763,0.1
0.08,1.0319147421814574,1.141065830721003,-0.1068443266800968,0.7119565217391305,0.23202602654116733,0.3523265154561236,0.03371864548494974,0.32055461413443187,0.3152173913043478,0.04,1.0,2.8471873828535657,0.0,0.03638513979928289,0.5458781362007169,0.46475507765830343,0.5242532855436082,0.08112305854241347,0.02162485065710873,0.4
0.1,1.0414522316833537,1.07012987012987,-0.13352569402422432,0.6,0.011861628463939702,0.06340563315856204,0.0071153846153845235,0.5343395325707695,0.16944444444444445,0.05,1.0,3.0960051000033277,0.0,0.03378759272665993,0.46759259259259256,0.4601851851851852,0.4166666666666667,0.007407407407407363,0.050925925925925875,1.0
0.09,1.0098237220337654,1.0625000000000002,-0.07120871017133856,0.6471306471306472,0.07375433231890088,0.040809298005605676,0.004531323377477303,0.8000211966553528,0.2512210012210012,0.04450549450549451,1.0,3.436375274859193,0.005621496944525646,0.03367217806406926,0.3409796893667861,0.6347670250896057,0.34480286738351246,-0.2937873357228196,-0.0038231780167263807,0.1
0.05,1.0526315789473684,1.0295081967213116,-0.07402119917539962,0.7094736842105264,0.04808185130394956,0.00029057823429826037,4.858299595145166e-05,0.799784242845039,0.29210526315789476,0.024210526315789474,1.0,2.660240316847351,0.19915808714611713,0.03036036662477186,0.6985887096774194,0.5806451612903226,0.48756720430107525,0.11794354838709675,0.21102150537634412,0.8247780950825133
0.05,1.0197119029567856,1.0298507462686564,-0.06424550533612616,0.8968421052631579,0.8557399851040922,1.211761760910386,-0.12034008097166005,0.0425949023306111,0.3973684210526316,0.024736842105263158,1.0,2.2052822148646523,0.0,0.11900224471248834,0.738239247311828,0.38373655913978494,0.7436155913978495,0.35450268817204306,-0.005376344086021501,0.2
0.1,1.0471296952515945,1.0937499999999998,-0.15191220616989454,0.7466666666666667,0.2838573040246695,0.5865060102248034,-0.04241025641025631,0.26654171284372163,0.2777777777777778,0.05,1.0,3.4988731775230013,0.0,0.052116284846100175,0.6166666666666666,0.43796296296296294,0.5648148148148148,0.17870370370370364,0.051851851851851816,0.07652250047505924
0.11,1.0463751272381232,1.0294117647058822,-0.16683421427651202,0.6772216547497446,0.2998774470386689,0.6192835491580679,-0.04620649013907441,0.27959585165783474,0.19918283963227784,0.05314606741573034,1.0,3.544807777225946,0.018798797346255017,0.03198474416161372,0.5588761174968072,0.6010855683269477,0.49189016602809704,-0.042209450830140494,0.06698595146871017,0.7
0.06,1.0297028474277594,1.1424332344213655,-0.08711529876874535,0.7358156028368795,0.3114825360617007,0.2684041916341672,-0.030051827605019232,0.8159952344883656,0.31560283687943264,0.03,1.0,2.9527235662148685,0.0,0.053272589465982886,0.6876680107526884,0.4788306451612903,0.6344086021505376,0.20883736559139804,0.053259408602150726,0.1
0.06,1.0606585935121602,1.058659217877095,-0.08698504568549481,0.7163120567375886,0.054121657782494975,0.0019199106781374062,0.0003096017457719924,0.7161389683826039,0.3156028368794327,0.03,1.0,2.529283682326904,0.0,0.03744537995790832,0.7273185483870969,0.45766129032258057,0.6471774193548386,0.2696572580645163,0.08014112903225823,0.2
0.13,1.1494252873563215,1.1826625386996903,-0.2032827565432156,0.6604774535809018,0.48742863772957756,0.8334412296829379,-0.05532850438685977,0.20872312312827412,0.1830238726790451,0.06126436781609195,1.0,3.7366399165600193,0.3079774196623598,0.042289338942236535,0.6459770114942528,0.5017241379310344,0.4293103448275862,0.14425287356321836,0.21666666666666662,0.37582508748869836
0.09,1.0138401286940977,1.045977011494253,-0.08188796195120107,0.6507936507936508,0.035076877918327004,0.10757478538470429,0.011111111111111183,0.6510474344684933,0.23382173382173382,0.04450549450549451,1.0,3.3880089186729654,0.011126078428148754,0.03827067309333192,0.46439665471923536,0.44767025089605733,0.47550776583034643,0.016726403823178027,-0.011111111111111072,1.0
0.11,1.0683778560492612,1.0348258706467661,-0.1731150867820992,0.6322778345250255,0.07593949859658146,0.009752042109777615,0.0011652392551266821,0.769939029781777,0.25944841675178754,0.05438202247191011,1.0,3.520618933771315,0.0,0.03451109593312225,0.6149425287356322,0.46762452107279695,0.5112068965517241,0.1473180076628352,0.10373563218390802,0.4
0.12,1.0307526611874438,1.035714285714286,-0.13020134724418853,0.6950757575757576,0.12842965603041548,0.21598967725744425,0.02143356643356642,0.5030467352539454,0.300189393939394,0.06,1.0,3.306915968976114,0.0,0.04355317934506417,0.49865900383141765,0.5858237547892721,0.5075670498084291,-0.08716475095785442,-0.008908045977011503,0.4
0.08,1.0869565217391302,1.0071942446043163,-0.11417660119351747,0.8546195652173912,1.0182748221862596,2.27787189734464,-0.13093854515050163,0.010350709248125891,0.32336956521739124,0.03826086956521739,1.0,2.7700428778452957,0.24753312524275564,0.0926824821243705,0.8217443249701314,0.828673835125448,0.7476702508960574,-0.0069295101553166205,0.07407407407407396,1.0
0.07,1.0112783243632375,1.0095238095238097,-0.05632620892471174,0.8617511520737328,0.7250492679129663,0.9969721071661298,-0.0681566820276498,0.11953676715124704,0.4539170506912443,0.033118279569892474,1.0,3.061689891188851,0.0,0.07086344817273532,0.8082437275985663,0.4283154121863799,0.8243727598566307,0.3799283154121864,-0.01612903225806439,0.1
0.06,1.0457798892939592,1.1189801699716713,-0.09535095916255232,0.7127659574468086,0.29179939970554475,0.48809715328638514,-0.06119612656846696,0.13429995545910745,0.3067375886524823,0.03,1.0,2.505947936475754,0.0,0.04055686963901592,0.44556451612903225,0.7059811827956989,0.32190860215053757,-0.26041666666666663,0.12365591397849468,0.1
0.09,1.098901098901099,1.118421052631579,-0.12457852055949825,0.7118437118437119,0.093714212920782,0.11016025151315915,0.0129914529914531,0.6081039032386473,0.2780830280830281,0.04450549450549451,1.0,3.177764929877639,0.2685151779457494,0.041096991934688326,0.7277180406212663,0.6591397849462365,0.6287933094384707,0.06857825567502984,0.09892473118279566,1.0
0.06,1.011318993348633,1.176056338028169,-0.05370293359769407,0.8333333333333334,0.02076679418817608,0.018499420517674364,-0.002636388434260728,0.8387308587681075,0.35106382978723405,0.029361702127659574,1.0,2.6146545735167117,0.0,0.06647237414427906,0.7180779569892474,0.6228158602150538,0.7340389784946236,0.09526209677419362,-0.01596102150537626,0.7
0.06,1.0109437453092,1.0208333333333333,-0.049745100275329523,0.8297872340425532,0.18083269068451413,0.23598901116756624,-0.029923622476814127,0.7935585628169631,0.375,0.03,1.0,2.370301194056272,0.0,0.08277369910996495,0.7074932795698925,0.6500336021505376,0.707157258064516,0.05745967741935487,0.00033602150537648257,0.7
0.1,1.0301873067830514,1.0606060606060603,-0.13160062242239023,0.741111111111111,0.23464684320228027,0.4964677117663976,0.04099572649572658,0.5416450982921348,0.2777777777777778,0.05,1.0,3.4774049985909485,0.0,0.06313639945628784,0.6462962962962963,0.34629629629629627,0.6675925925925926,0.3,-0.02129629629629637,0.4
0.13,1.0696300329055348,1.1363636363636365,-0.2129810027831467,0.6657824933687002,0.2587861423962441,0.5632263546027327,-0.04318472420594455,0.14643011166611117,0.26657824933687,0.06425287356321839,1.0,3.424267642292035,0.0,0.03418604209991187,0.5666666666666668,0.4614942528735632,0.4816091954022989,0.10517241379310355,0.08505747126436786,0.7
0.05,1.0467952982923043,1.0374999999999999,-0.07660016580764628,0.671578947368421,0.18381828382409113,0.14381942278009735,-0.023684210526315863,0.818347938598563,0.30526315789473685,0.024736842105263158,1.0,2.516239976950152,0.0,0.022390571946089677,0.614247311827957,0.6196236559139785,0.42439516129032256,-0.005376344086021501,0.18985215053763443,1.0
0.18,1.0737596309564705,1.2418772563176894,-0.2706893254691711,0.6876693766937669,0.24985155438561069,0.2225366852441524,0.01804304773816967,0.6150238948803082,0.2361111111111111,0.08780487804878048,1.0,4.216270691692519,0.008409548266489441,0.042661169728875514,0.6554232804232805,0.5612139917695473,0.6723985890652556,0.09420928865373313,-0.016975308641975162,0.4
0.13,1.0364973486885758,1.038961038961039,-0.1690987756576472,0.6710875331564986,0.3212593508246622,0.4522436360970857,-0.034427667822893304,0.5142147641838717,0.25353669319186556,0.06425287356321839,1.0,3.5481310108195765,0.0,0.029873630131863477,0.5936781609195402,0.4660919540229885,0.5706896551724138,0.1275862068965517,0.02298850574712641,0.1
0.15,1.1764705882352942,1.1205211726384363,-0.232995970735153,0.8109803921568628,0.6145515373974025,1.597558208823225,-0.0742277526395172,0.040850940785887635,0.37058823529411766,0.07411764705882352,1.0,4.085929030558065,0.3406454874605766,0.07696834513477,0.8984400656814451,0.6711822660098523,0.8060755336617405,0.22725779967159276,0.09236453201970463,0.1
0.07,1.02797641291336,1.017994858611825,-0.0910786769024512,0.6021505376344086,0.10802403286939402,0.08177953606290586,-0.009601205246366429,0.9138054425931225,0.2565284178187404,0.03462365591397849,1.0,3.0226070324529095,0.004928375213995758,0.022300129278602435,0.5913978494623655,0.4516129032258065,0.550179211469534,0.13978494623655902,0.04121863799283154,0.1
0.08,1.0193578122599478,1.1006711409395973,-0.08361215710180647,0.811141304347826,0.10917118443660205,0.145418326379521,0.015643812709030147,0.42252717172011256,0.4252717391304348,0.04,1.0,2.7477613421922014,0.0,0.04836716175075198,0.7210274790919953,0.5563918757467144,0.7322580645161291,0.16463560334528082,-0.011230585424133799,0.7
0.09,1.0387949703348753,1.0398009950248754,-0.12436621777399393,0.6166056166056166,0.31211268976878853,0.5374008653832858,-0.04977411477411475,0.39182506556958463,0.2084859584859585,0.04450549450549451,1.0,3.071088352094738,0.0,0.027373068316411578,0.42508960573476706,0.5899641577060932,0.2933094384707288,-0.16487455197132617,0.13178016726403824,0.2
0.11,1.0329525068454348,1.0,-0.14350778621482574,0.7865168539325843,0.756576972391984,1.646173099762177,-0.08042468767187871,0.04178550323442832,0.2806435137895812,0.05438202247191011,1.0,3.597806825597876,0.006259031880511775,0.06019186662018981,0.7794380587484037,0.710919540229885,0.7540549169859515,0.06851851851851865,0.025383141762452155,1.0
0.11,1.023068787501178,1.1354166666666667,-0.10761775701478771,0.6802860061287027,0.5733345342782202,1.2125194366758707,-0.07328474895890624,0.1335253760532729,0.2410623084780388,0.05438202247191011,1.0,3.2735075722272655,0.012491800510936037,0.054892976746595865,0.659897828863346,0.4924968071519795,0.6501596424010218,0.1674010217113665,0.009738186462324272,0.2
0.09,1.0258486682088848,1.0243902439024388,-0.102430246138552,0.7045177045177046,0.49644022387393055,0.8369646906324257,-0.060259697567389914,0.35940606020400656,0.2945665445665446,0.04351648351648352,1.0,3.3186171065574426,0.0,0.04796862721937821,0.6855436081242533,0.4572281959378734,0.6706093189964157,0.2283154121863799,0.014934289127837563,0.1
0.12,1.020373007487712,1.1458885941644563,-0.10607735554430153,0.6638257575757576,0.20389759756754292,0.2976424097272045,0.024015151515151545,0.460434944888258,0.2234848484848485,0.06,1.0,3.7497927740884194,0.0,0.03485525958727945,0.4924329501915709,0.4409003831417624,0.49224137931034484,0.05153256704980852,0.00019157088122606636,1.0
0.11,1.1235955056179774,1.2326283987915407,-0.16990287790546033,0.5883554647599591,0.31963878319374617,0.41460254088224535,-0.03517168225033385,0.3622713880745875,0.22931562819203266,0.05438202247191011,1.0,3.541782722992867,0.29513769831558323,0.03682948984661005,0.6170498084291188,0.5085887611749681,0.3767560664112388,0.10846104725415073,0.24029374201788,0.4
0.14,1.0810328375707117,1.1363636363636365,-0.23365197175170516,0.7317275747508305,0.22480063671601294,0.44269975262233857,0.03280155890621017,0.31265097888653626,0.33139534883720934,0.07,1.0,3.7236030602739323,0.0,0.06006074390775053,0.6207717569786535,0.5539408866995075,0.607799671592775,0.06683087027914603,0.012972085385878462,0.4
0.04,1.0253601610799161,1.0,-0.061008606893982686,0.7421874999999999,0.6029556795029367,0.7042946920362568,-0.0778926282051281,0.26303337194762033,0.3359375,0.019583333333333335,1.0,2.2411147875688346,0.0,0.05605106620083625,0.5,0.5,0.5,0.0,0.0,1.0
0.09,1.0198577717238655,1.0531400966183573,-0.09988741212180008,0.702075702075702,0.17710391088051244,0.3875270179629959,-0.03444538367615291,0.3685554879161377,0.2457264957264957,0.04450549450549451,1.0,3.0746115230180955,0.005572218202736366,0.033861150245132754,0.531063321385902,0.5620071684587814,0.494026284348865,-0.03094384707287945,0.03703703703703698,0.7
0.06,1.0142031450057405,1.0071942446043163,-0.061749034172406736,0.6081560283687945,0.2714820372191261,0.2661993588764417,-0.029834969994544602,0.9304213651248706,0.25354609929078015,0.03,1.0,2.657723915238944,0.0,0.03518849559710929,0.31972446236559143,0.5762768817204301,0.2878024193548387,-0.2565524193548387,0.03192204301075274,0.1
0.12,1.0290987252937314,1.2852664576802508,-0.13280525064268123,0.7850378787878788,0.4685825581995082,0.7233152105900367,-0.04766608391608407,0.20442612262229487,0.2821969696969697,0.05863636363636364,1.0,3.7382375080047647,0.0,0.03997263836914912,0.6524904214559387,0.7062260536398467,0.6348659003831418,-0.05373563218390798,0.017624521072796884,1.0
0.07,1.01061906558511,1.0362694300518136,-0.06474109635905778,0.7711213517665131,0.019592528163648548,0.10315446796200939,0.012905589034621245,0.5606060694161381,0.38056835637480796,0.03462365591397849,1.0,2.714399332089654,0.0,0.08343102040089186,0.7186379928315412,0.2795698924731183,0.7293906810035843,0.43906810035842286,-0.010752688172043112,0.1
0.12,1.136363636363636,1.2256097560975614,-0.19076396355437564,0.8948863636363635,0.9186198865794252,2.441436327428657,-0.11878059440559441,0.013523944232657223,0.35890151515151514,0.057272727272727274,1.0,3.5217764669972595,0.2994507975207065,0.0854704023101395,0.8635057471264367,0.7543103448275862,0.8116858237547894,0.1091954022988505,0.051819923371647314,0.5065551690490403
0.12,1.0002149715759805,1.111111111111113,0.0048675114679817,0.7727272727272727,0.29738653195786074,0.2333133672642588,-0.01981351981351981,0.794988143107085,0.28409090909090906,0.05863636363636364,1.0,3.6586990013406018,0.01283228395859307,0.061874783634360324,0.7088122605363983,0.6954022988505747,0.6977011494252873,0.013409961685823646,0.011111111111111072,1.0
0.08,1.0126981769576355,1.0249999999999995,-0.3793041411675784,0.6535326086956522,0.18873262885690775,0.41847717702801673,0.03804347826086965,0.3714734981854253,0.2866847826086957,0.0391304347826087,1.0,3.000036561882276,0.010241123943918498,0.03996344291328629,0.52389486260454,0.48399044205495817,0.5384707287933094,0.03990442054958182,-0.014575866188769382,1.0
0.14,1.009855804243336,1.0,-0.14868398377651038,0.7807308970099668,0.593353460550018,1.0918995953842705,0.045106056733963756,0.05613864585684546,0.24958471760797343,0.06837209302325581,1.0,4.005323026821778,0.021076646113440314,0.044631306909365454,0.634975369458128,0.33711001642036126,0.6004105090311987,0.2978653530377668,0.0345648604269293,0.1
0.06,0.9993895131932983,1.0833333333333348,-0.005054464521436486,0.7375886524822695,0.5611191432450561,0.8095634920698394,-0.06873977086743038,0.16487250030975353,0.274822695035461,0.02872340425531915,1.0,2.5450090632109443,0.01756549193245926,0.060744317791421976,0.42909946236559143,0.27654569892473124,0.43447580645161293,0.1525537634408602,-0.005376344086021501,0.4
0.1,1.0384894698620186,1.2222222222222212,-0.31111991665375616,0.668888888888889,0.28705733786744514,0.4250973595020373,0.038461538461538464,0.2663287683022474,0.18888888888888888,0.04888888888888889,1.0,3.5848422380113356,0.0,0.050299186443281435,0.6648148148148149,0.5546296296296296,0.6694444444444446,0.11018518518518527,-0.004629629629629761,0.4
0.17,1.0113907887583917,1.3571428571428572,-0.21306631703014256,0.6350106307583274,0.4131342323189103,0.6810493657484663,0.03036580711988232,0.18691211123401041,0.18214032600992205,0.07987951807228916,1.0,4.104562031298525,0.007897274395565267,0.03420674526661188,0.4653145208700764,0.5033950617283951,0.44341563786008237,-0.03808054085831869,0.02189888300999404,0.4
0.14,1.0033565092304002,1.3030303030303054,-0.09178179181652557,0.6528239202657807,0.028519562884006398,0.11419733206933175,0.007666751852798442,0.669848319924912,0.22632890365448505,0.06511627906976744,1.0,3.708822133944727,0.0,0.04398735971572722,0.46420361247947456,0.6522988505747126,0.4689655172413793,-0.18809523809523804,-0.004761904761904745,0.1
0.1,0.9971817473166636,1.0731707317073151,0.007675778086935481,0.6411111111111112,0.3705906258455165,0.5101513871233013,-0.04273504273504275,0.18780180919685863,0.25277777777777777,0.04888888888888889,1.0,3.4681834108188574,0.023177297376677106,0.03702585088844183,0.4129629629629629,0.5361111111111111,0.3787037037037037,-0.12314814814814817,0.03425925925925921,0.7
0.08,1.0144927536231882,1.0249999999999995,-0.40181301402684255,0.7214673913043478,0.5282676821501451,1.0600504885490996,0.061872909698996725,0.12040271325721295,0.23641304347826086,0.03739130434782609,1.0,3.0397109128119513,0.010252166023715023,0.037573921721963756,0.6383512544802867,0.5352449223416965,0.6491039426523297,0.10310633213859022,-0.010752688172043001,0.4
0.04,1.007306134259259,1.0,-0.19560820563743597,0.6614583333333334,0.034066615319015295,-1.9286549331065737e-16,2.7755575615628914e-17,0.9926895647707177,0.36979166666666663,0.019583333333333335,1.0,2.2426004528589454,0.007088391745847783,0.0344183466721376,0.5,0.5,0.5,0.0,0.0,1.0
0.11,1.0248438400695514,1.0,-0.5477828869749377,0.6241062308478038,0.26105620094457116,0.17543106810326317,0.011000235719336865,0.8450520815792263,0.21859039836567926,0.05438202247191011,1.0,3.4998107277000847,0.018325360086105417,0.048790854396448965,0.5817369093231163,0.6069284802043423,0.5743295019157088,-0.025191570881226033,0.007407407407407529,1.0
