X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_auc_self_delta,caafe_kl_density,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.12,0.9946021591363456,1.2083333333333335,0.10871693162834806,0.2746542250921168,0.6881226053639846,1.2825274343372384,-0.07523510971786823,0.06599537156096692,0.3162878787878788,0.05863636363636364,1.0,3.4318596554671066,0.019261455607297733,0.10138954261590044,0.7273946360153256,0.39431216931216934,0.6938697318007664,0.3330824667031563,0.033524904214559226,0.1,0.3153594771241831,21.482803725565798,0.787522962210129,0.2070185546537631,1.0,0.85,1.0,0.0,0.0,0.2,1.0,1.0,1.0
0.09,0.9975040732138525,1.0,0.05580080980056168,0.4710597471663919,0.45065710872162484,0.569079451247593,-0.04976632562839445,0.2977462952866382,0.2561050061050061,0.04351648351648352,1.0,2.8063483183811315,0.016390619381908875,0.03113081981686333,0.4542413381123058,0.44133811230585424,0.4543608124253285,0.01290322580645159,-0.00011947431302267164,0.6579050194284821,0.3514619883040936,20.870269601762704,-0.19358983895097648,0.26316186465505126,1.0,0.8,1.0,0.1,0.05,0.15,1.0,1.0,1.0
0.09,0.9959203791802912,1.1666666666666672,0.061657768441268634,0.19997712116438168,0.6102747909199523,0.016473494423336052,0.0021893814997263616,0.9468448612751202,0.27167277167277165,0.04252747252747253,1.0,2.9558552201280843,0.0,0.058255879237656655,0.5992831541218638,0.6833930704898447,0.6100358422939068,-0.08410991636798082,-0.010752688172043001,1.0,0.30467836257309944,20.6501271287145,-0.5053883745268304,0.27082419923612644,1.0,0.85,1.0,0.1,0.0,0.3,1.0,0.8,1.0
0.08,0.9994276961403155,1.0,0.02152399301841551,0.2231100361300362,0.42891278375149344,0.07506245701133459,-0.011244377811094552,0.7840119865600488,0.28940217391304346,0.0391304347826087,1.0,2.9596210425749776,0.015358213066514406,0.03101305776029234,0.39056152927120663,0.5128568780126067,0.42891278375149344,-0.12229534874140008,-0.03835125448028681,0.2,0.3862573099415205,20.98705167171506,-0.44527348197585503,0.2984587882726994,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.08,0.9972038593644823,1.0810810810810814,0.05627635249336915,0.4699119904101906,0.543010752688172,0.9297753329613875,0.07889805097451286,0.14747462235224418,0.2717391304347826,0.03826086956521739,1.0,3.098956869647735,0.02049281710634641,0.049349323055528777,0.5626045400238948,0.5121141546162402,0.543010752688172,0.0504903854076546,0.019593787335722812,1.0,0.3862573099415204,19.981743809187616,0.36320387425179,0.251634796097221,1.0,0.7,0.9,0.1,0.05,0.3,1.0,1.0,1.0
0.11,1.0014172675614557,1.2222222222222225,-0.0067634369611599965,0.19853993226145586,0.2684227330779055,0.1376580176867309,0.017188545665880017,0.7069844725188332,0.1447906026557712,0.05438202247191011,1.0,3.5352477998970757,0.018318172217357164,0.02345216037849082,0.2701787994891443,0.5123456790123456,0.2684227330779055,-0.24216687952320132,0.0017560664112388213,0.4,0.8001633986928105,18.72576549164899,-0.4788887648813711,0.2859552312100065,1.0,0.6,1.0,0.0,0.05,0.3,1.0,1.0,1.0
0.09,0.9956800061168056,1.0555555555555554,0.07210161686614713,0.2306563437144771,0.4580645161290322,0.3560130309828184,-0.035661656351311466,0.42459091890545153,0.17185592185592186,0.04252747252747253,1.0,2.945254774228179,0.010930313066783062,0.02567515995995373,0.553763440860215,0.3077200577200577,0.4580645161290322,0.24604338314015728,0.0956989247311828,0.1,0.5695906432748538,20.27271278728661,-0.6783329065585013,0.3608588768821253,1.0,0.7,1.0,0.0,0.1,0.2,1.0,1.0,1.0
0.06,0.9989181391994231,1.176470588235294,0.02803821859873684,0.39000325452359985,0.5161290322580645,0.5376347886246923,0.06272927366104164,0.5896898436026434,0.33599290780141844,0.0274468085106383,1.0,2.347479245345428,0.0,0.04852434330238896,0.5376344086021506,0.0,0.5213373655913979,0.0,0.016297043010752743,0.0,0.34444444444444444,18.72687363376793,-0.43657364083953354,0.26975594648794116,0.0,0.8,0.2,0.6,0.2,0.75,0.0,1.0,0.2
0.05,0.9974021723566594,1.1578947368421058,0.03974294245723847,0.2551903875427891,0.6317204301075269,0.11693228545494896,0.017422867513611662,0.7027739207138267,0.3736842105263158,0.023157894736842106,1.0,2.4176812791186038,0.0,0.052713196569578305,0.6633064516129031,0.2856182795698925,0.6369287634408601,0.37768817204301064,0.026377688172043,0.1,0.25263157894736843,19.159974465826622,-0.6626747699090645,0.3284597517854178,1.0,0.7,1.0,0.0,0.15,0.15,1.0,1.0,1.0
0.07,0.9971651252551801,1.2500000000000002,0.04821800226011458,0.02986863457684878,0.4910394265232974,0.05118201718561855,0.008051273902219491,0.8018870670752322,0.23425499231950844,0.033118279569892474,1.0,2.7218729374580675,0.014294361586624992,0.04255536041246605,0.507168458781362,0.5120893070489845,0.4964157706093189,-0.004920848267622513,0.010752688172043057,0.7,0.631578947368421,20.110652227791114,-0.5020252306163182,0.33723576648940096,1.0,0.8,1.0,0.0,0.0,0.2,1.0,1.0,1.0
0.06,0.9972619256951946,1.0937500000000002,0.04788327734676223,0.5538296723586816,0.5391465053763441,0.6897714538061557,0.08168256297383214,0.2974392268004378,0.24113475177304966,0.03,1.0,2.1007412490436375,0.0,0.053836485011266935,0.5339381720430108,0.0,0.5339381720430108,0.0,0.0,0.0,0.40204678362573104,17.563522794978223,0.38758976074839735,0.20319138434174858,1.0,0.8,0.9,0.1,0.0,0.25,1.0,1.0,1.0
0.08,0.9986845749099972,1.025,0.030889558050217203,0.5467543396095949,0.68805256869773,0.32086545300974073,-0.04066716641679169,0.3891318026562831,0.2567934782608695,0.04,1.0,3.2749822840581513,0.0,0.07552385303538496,0.6339307048984468,0.3803589636633296,0.6917562724014337,0.2535717412351172,-0.05782556750298684,0.2,0.44239766081871346,19.946441335519584,-0.19281353407883772,0.3251032451229303,1.0,0.8,1.0,0.1,0.05,0.2,1.0,1.0,1.0
0.01,0.999793856936714,1.0399999999999998,0.005502000574768795,0.5729507907649773,0.5,0.5461947580762022,-0.1267850923023337,0.1976525665870863,0.7095959595959596,0.0048484848484848485,1.0,0.5482606262930859,0.005234698178464532,0.12086550504852658,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.2842677775573641,0.13972139257699223,0.0,0.9,0.3,0.2,0.0,0.2,0.0,1.0,0.5
0.11,0.9931389516036929,1.428571428571429,0.11454245785960182,0.03760468164646252,0.49409323116219667,0.22055199199985903,-0.02722693811419119,0.6785305735006378,0.26149131767109296,0.050674157303370784,1.0,3.866724508422842,0.006116528185368479,0.05338096371575993,0.5928480204342274,0.6397294760197986,0.49409323116219667,-0.04688145558557122,0.09875478927203069,1.0,0.392156862745098,19.714487091273366,0.7789893626640105,0.20574559442774934,1.0,0.7,1.0,0.0,0.1,0.2,1.0,1.0,1.0
0.04,1.0005752794214333,1.0357142857142856,-0.006912934309384285,0.0677887750149365,0.8489583333333334,0.32645848021258417,-0.05531609195402298,0.35865571689541453,0.375,0.019583333333333335,1.0,1.9656735110884245,0.01062791078554898,0.09044574109715746,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.1061950900395785,0.21954324104776787,0.5,0.8,0.9,0.1,0.15,0.4,0.5,1.0,1.0
0.07,0.9995046187021008,1.0,0.02002055133908337,0.06750326444390935,0.4211469534050179,0.15850408525198406,0.02187615869484605,0.892083619040294,0.24692780337941628,0.03462365591397849,1.0,2.6936463285720915,0.02381503037007401,0.03692605577244061,0.4229390681003584,0.24814814814814815,0.42473118279569894,0.17479091995221027,-0.0017921146953405187,0.4,0.4614035087719299,19.33149496721683,-0.32514574179322686,0.30082773617175845,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.04,0.9990157480314963,1.0624999999999998,0.014266291979586898,0.6341368783641933,0.546875,0.5924747707873701,-0.08908045977011497,0.2815032762453742,0.32812500000000006,0.01875,1.0,1.9031830340314968,0.010631177512260928,0.04532405179888575,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5223784590886158,0.25937274168682223,0.5,0.8,0.9,0.1,0.15,0.85,0.5,1.0,1.0
0.07,0.9993929934096427,1.0,0.001137406095312793,0.591190238849047,0.621863799283154,0.499851729858205,-0.05217437364267169,0.5232461190057781,0.2745775729646697,0.031612903225806455,1.0,2.7412574497931312,0.0,0.053896695987314225,0.5949820788530467,0.618279569892473,0.632616487455197,-0.023297491039426355,-0.03763440860215039,1.0,0.44736842105263147,19.923813650438596,0.006327663903447078,0.30082773617175845,1.0,0.8,0.9,0.1,0.0,0.2,1.0,1.0,1.0
0.03,1.000077126770702,1.0810810810810814,0.004422687510540757,0.3566337608513796,0.6357323232323232,0.16419099515092667,-0.0350752458822135,0.5560140095830496,0.3951890034364261,0.014536082474226804,1.0,1.8661785963502928,0.009150054947464951,0.08586075740878212,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2578531401323465,0.22727471247223385,0.0,0.85,0.9,0.1,0.0,0.2,0.0,1.0,1.0
0.09,0.9995629119775364,1.1,0.016134455051075358,0.4655020741140847,0.4166069295101553,0.0012761719652807253,0.0002105174518967079,0.7765952905163945,0.2442002442002442,0.04450549450549451,1.0,2.9631066805999127,0.016376834643394768,0.04885239832348642,0.386857825567503,0.6822270322270322,0.4129032258064516,-0.2953692066595292,-0.026045400238948635,0.1,0.2988304093567252,20.44951633898361,0.0919562691318494,0.29507810259416395,1.0,0.85,0.9,0.1,0.05,0.3,1.0,0.8,1.0
0.08,0.9991586032814475,1.0810810810810814,0.02086417639170296,0.11595486819253194,0.514336917562724,0.5906852719249306,0.06071964017991016,0.1487807616871593,0.36141304347826086,0.03739130434782609,1.0,2.225602186462757,0.0051224621641245026,0.10087965582579331,0.5542413381123058,0.41935483870967744,0.514336917562724,0.13488649940262837,0.039904420549581765,0.37582508748869836,0.3312865497076023,19.8787700382505,-0.8126611687106959,0.34435689770027694,1.0,0.8,1.0,0.1,0.0,0.3,1.0,1.0,1.0
0.04,0.9986758838904939,1.1304347826086958,0.01580464932672017,0.018690238109477994,0.3802083333333333,0.07467790829266724,0.015086206896551713,0.7307086309015676,0.34375,0.019166666666666665,1.0,2.378261096626336,0.007081158571414716,0.0898096140551265,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9366292724385015,0.31624548595456314,1.0,0.8,0.95,0.05,0.05,0.2,1.0,1.0,0.95
0.12,0.9911333061557275,1.1111111111111114,0.06668415767210276,0.26996513197665356,0.5276819923371648,0.47518913268896246,0.05223004694835681,0.21821779260290242,0.33806818181818177,0.053181818181818184,1.0,3.784240132752336,0.012896803607357257,0.04966351115289239,0.5503831417624522,0.6432539682539683,0.5276819923371648,-0.09287082649151612,0.022701149425287337,0.4,0.22516339869281055,18.49103817283783,0.5503243888275673,0.18787510195888352,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.06,0.9955818436523426,1.3529411764705874,0.06555362076529014,0.48595456690448857,0.5497311827956989,0.9254271290306155,0.1128758365797623,0.12906265269011818,0.3936170212765957,0.02553191489361702,1.0,2.4774427064571376,0.0309974691662854,0.06338601074145238,0.5979502688172043,0.44785489301618336,0.5497311827956989,0.1500953758010209,0.048219086021505375,0.4,0.06754385964912268,16.12211323306055,0.8640951551967526,0.2343800910294436,1.0,0.75,1.0,0.1,0.0,0.3,1.0,0.8,1.0
0.13,0.9833971902937422,1.2800000000000011,0.1529486663593232,0.10248403091687067,0.4660919540229885,0.05599337662604452,0.007646231055653208,0.9061014355626186,0.27630415561450045,0.06275862068965517,1.0,3.9978516872450314,0.07446975915100476,0.048590535672184416,0.4752873563218391,0.5137224782386073,0.4689655172413793,-0.03843512191676818,0.006321839080459801,0.4,0.1683006535947712,16.97116630995345,0.2139669318622479,0.26632643632344133,1.0,0.85,1.0,0.0,0.0,0.15,1.0,0.8,1.0
0.12,0.9853782581055309,2.0952380952380953,0.114382166422941,0.18819968232412448,0.5709770114942528,0.2388490328366896,0.028649167733674874,0.40455118896121645,0.28882575757575757,0.04909090909090909,1.0,3.3947950896886683,0.00648621010117529,0.03289963046813106,0.6278735632183907,0.35646868066222903,0.5681992337164751,0.2714048825561617,0.059674329501915646,0.1,0.30490196078431364,16.722248723896993,0.6959749423577213,0.14172647644632974,1.0,0.85,1.0,0.0,0.0,0.15,1.0,1.0,1.0
0.11,0.9906176753057483,1.2413793103448285,0.10418872187801353,0.1562956447169302,0.4092273307790549,0.27421552657079107,0.034542289487692335,0.43060990501742924,0.29315628192032683,0.05438202247191011,1.0,3.6006101507881563,0.018365657731981844,0.056753264007195534,0.4154214559386973,0.20204857248794958,0.41989144316730526,0.2133728834507477,-0.0044699872286079745,0.1,0.3663398692810459,16.516816709204285,-0.3091589684462863,0.2543811196147781,1.0,0.65,1.0,0.0,0.1,0.2,1.0,0.6,1.0
0.12,0.9854661936781911,1.5000000000000007,0.1538352067546177,0.8132632539282793,0.6999042145593869,1.888396256425775,-0.12756081946222797,0.005381086538738944,0.2916666666666667,0.05590909090909091,1.0,3.624675080907787,0.058211078377482135,0.04802079528775415,0.7055555555555556,0.0,0.6999042145593869,0.0,0.005651340996168708,0.0,0.14836601307189534,18.6924294729094,-0.28412332539863794,0.1941320084746928,1.0,0.8,1.0,0.1,0.05,0.25,1.0,0.8,1.0
0.09,0.9883645765998708,1.0714285714285716,0.11748470126959987,0.38832528840525166,0.5068100358422939,0.7039571983415258,0.07441228567989133,0.13628121347829353,0.27075702075702074,0.04450549450549451,1.0,2.4450270866278525,0.08802609049627214,0.02779791664753483,0.595221027479092,0.576580459770115,0.5031063321385902,0.01864056770897704,0.09211469534050176,1.0,0.40789473684210525,16.144161289694168,0.29573887943394617,0.2209346223493856,1.0,0.85,1.0,0.1,0.0,0.2,1.0,1.0,1.0
0.09,0.9874467169840837,1.250000000000001,0.12807546697118655,0.3278966610399732,0.5495818399044206,0.4944392170604936,0.0593303410204819,0.3409159281197637,0.2945665445665446,0.03956043956043956,1.0,3.336916009682442,0.07786744372292122,0.04260243094359222,0.6123058542413381,0.0,0.5531660692951016,0.0,0.05913978494623651,0.0,0.25087719298245614,15.811970255543962,0.1295761752620752,0.20188140171645608,1.0,0.8,1.0,0.0,0.05,0.15,1.0,0.8,1.0
0.13,0.9888438133874241,1.2,0.09696509224758704,0.03302889008418144,0.3511494252873563,0.0012205548774841598,-0.00019925032066869797,0.9918158658840035,0.27939876215738285,0.05528735632183908,1.0,4.0857707153688985,0.02035782175148291,0.01710817986404748,0.3959770114942529,0.4927750410509031,0.35689655172413787,-0.09679802955665018,0.03908045977011504,0.4,0.19771241830065345,18.002282773042253,2.1709104926346763,0.17598625676853236,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.04,0.9977827050997782,1.0416666666666667,-0.0023565793513684596,0.28481962088705465,0.6354166666666666,0.2589064781265241,0.059125586854459955,0.41813163243175155,0.39062499999999994,0.019583333333333335,1.0,1.8659040625482866,0.03905639318776719,0.036930365434549625,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,3.754110047609605,0.16513955780816236,1.0,0.8,1.0,0.0,0.05,0.15,1.0,0.8,1.0
0.13,0.999833787222073,1.647058823529414,-0.08644390175865113,0.05647464752226945,0.36896551724137927,0.16587851936387565,-0.021506581487154286,0.6480916261569805,0.2802829354553492,0.06425287356321839,1.0,3.513018064045484,0.04046107811923848,0.0388205395766788,0.34885057471264364,0.48553605515044146,0.3603448275862069,-0.13668548043779782,-0.01149425287356326,0.4,0.3071895424836599,16.552045115033767,3.864329189916612,0.19477397129444787,1.0,0.85,1.0,0.0,0.0,0.15,1.0,0.6,1.0
0.14,0.9909295505694605,1.2916666666666679,0.12366843480579714,0.3032251983585779,0.5995073891625616,0.5046493011918913,0.04435917832576869,0.15213469001828342,0.27367109634551495,0.06837209302325581,1.0,3.822779826819075,0.04227008225954568,0.03845956025653027,0.607799671592775,0.6241423111556593,0.5983579638752051,-0.016342639562884287,0.009441707717569914,0.7,0.2918300653594772,20.824810058658752,0.10946450812209507,0.2223800599285815,1.0,0.85,1.0,0.0,0.05,0.15,1.0,0.8,1.0
0.07,0.998922164908769,1.2000000000000008,-0.005769775040869229,0.17554440784070363,0.6630824372759857,0.34286508631327584,0.054174509422124095,0.17418721662395953,0.48310291858678955,0.03462365591397849,1.0,2.7494731016975944,0.04293751414981412,0.11782876260819558,0.6684587813620072,0.4630028735632184,0.6523297491039427,0.2054559077987888,0.016129032258064502,0.4,0.0,19.437935805352367,1.8402216987024689,0.26868259713665926,1.0,0.85,1.0,0.0,0.0,0.15,1.0,1.0,1.0
0.09,0.9927960238519242,1.0909090909090904,0.05125569740176958,0.2966906903409289,0.49438470728793305,0.4222098847421354,-0.05356927892139163,0.3407707632355006,0.3257020757020757,0.03758241758241758,1.0,3.45462484814431,0.0,0.024129595256469672,0.49056152927120666,0.48950994932641206,0.5126642771804061,0.0010515799447946006,-0.022102747909199416,1.0,0.2283625730994152,17.876633949410305,1.1289091805728084,0.25569276500143234,1.0,0.8,1.0,0.0,0.05,0.15,1.0,0.8,1.0
0.11,0.9927701793371098,1.1250000000000009,0.0555661416023059,0.48794127607250265,0.6522349936143039,1.2841055731122981,0.12024342171517377,0.07414046264363519,0.3603166496424923,0.051910112359550564,1.0,3.4867781659467205,0.012230021120824433,0.08897009996145759,0.6843550446998723,0.3808009045912271,0.6436143039591314,0.3035541401086452,0.040740740740740855,0.1,0.3362745098039217,20.689849844695168,0.5137899902629988,0.2256801424961641,1.0,0.85,1.0,0.0,0.0,0.15,1.0,0.8,1.0
0.07,0.9961699495670375,1.0,0.0335744322264685,0.16119480802707747,0.6272401433691756,0.12783334725562148,0.022890028342095636,0.7455574049230415,0.3271889400921659,0.03086021505376344,1.0,2.5466954193295175,0.03838987027161084,0.04552436285974919,0.6236559139784946,0.36742458183990445,0.6200716845878136,0.2562313321385902,0.0035842293906810374,0.4,0.27046783625730997,15.871786614457491,1.822950464896544,0.16814317018613836,1.0,0.5,0.9,0.1,0.1,0.3,1.0,0.8,1.0
0.08,0.9943948782557273,1.1200000000000003,0.03772992272703779,0.2733293459949032,0.5884109916367981,0.5097089786338187,0.06981016533986528,0.2912726303973401,0.33695652173913043,0.0391304347826087,1.0,2.9962651898957673,0.025661218386411735,0.07448362021042423,0.6534050179211469,0.5876320678044816,0.5884109916367981,0.06577295011666529,0.0649940262843488,0.7,0.24298245614035074,16.258053057061854,1.8554845076998125,0.18742501018591906,1.0,0.85,1.0,0.0,0.0,0.15,1.0,0.6,1.0
0.14,0.9898028198324751,1.1500000000000004,0.13052114183753327,0.055022625601570244,0.33210180623973734,0.046399600821669426,-0.006667914463525382,0.9762085965711594,0.25830564784053156,0.056976744186046514,1.0,3.610842000655686,0.0,0.01802977766006003,0.37931034482758613,0.7051332982923638,0.33440065681444997,-0.3258229534647777,0.04490968801313616,0.1,0.32614379084967327,18.331503205962264,0.2896473659105001,0.2931366359402576,1.0,0.7,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.11,0.9913705840672133,1.1199999999999999,0.13041487236415383,0.07260232250369293,0.4599297573435505,0.21143080700762573,-0.028327266972622278,0.47688966617661344,0.31179775280898875,0.050674157303370784,1.0,3.651583990658892,0.024543199678026463,0.0327301278296379,0.48010855683269477,0.14421829663765148,0.4599297573435505,0.3358902601950433,0.02017879948914425,0.1,0.30343137254901964,18.143721606618158,0.6965329419991169,0.1750832335645615,1.0,0.85,1.0,0.0,0.0,0.15,1.0,1.0,1.0
0.03,0.9977659351655765,1.0,0.0188764284961171,0.2727708446128795,0.5243055555555556,0.7561038432828625,0.13169740090024695,0.1345635156953418,0.5326460481099656,0.013298969072164948,1.0,1.4413906265828418,0.01530543528159689,0.11866458533523737,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.8380846386729992,0.12376854867361484,1.0,0.8,1.0,0.1,0.05,0.3,1.0,0.8,1.0
0.06,0.9901949385730342,1.0,0.06537095521274217,1.2064612832345543,0.7807459677419355,3.4032269467986613,0.25536909399660385,0.004303267215822575,0.46808510638297873,0.029361702127659574,1.0,2.8698669515573196,0.03954338878717916,0.11536278813478319,0.8553427419354839,0.787130376344086,0.7807459677419355,0.06821236559139787,0.07459677419354838,0.7,0.2038011695906432,18.68296414011821,0.6954955020848193,0.18064875064589928,1.0,0.85,1.0,0.0,0.0,0.3,1.0,0.8,1.0
0.13,0.9976028028766367,1.1764705882352933,0.06961678858129816,0.05960668891662435,0.6114942528735633,0.10742312210818858,0.014408288813339776,0.9060960990653146,0.20733863837312116,0.06275862068965517,1.0,3.888518955942325,0.09517637801070399,0.0341741966278309,0.553448275862069,0.5914618535586277,0.6114942528735633,-0.038013577696558665,-0.058045977011494276,1.0,0.4235294117647057,17.59349697106706,0.7261727115152627,0.32745607371171104,1.0,0.8,1.0,0.0,0.05,0.2,1.0,1.0,1.0
0.09,0.9860409860409858,1.1034482758620692,0.12875762966876547,0.19996213967517415,0.7047789725209079,0.15672183348360252,0.024849954427419274,0.7311667434395046,0.28998778998779,0.04450549450549451,1.0,2.9861688185952846,0.07136564230349657,0.0750275732297818,0.7565113500597372,0.6454301075268817,0.6937873357228196,0.11108124253285556,0.06272401433691766,0.7,0.33976608187134505,15.700307223822294,-0.44793619146256214,0.20188140171645608,1.0,0.8,1.0,0.0,0.05,0.15,1.0,0.8,1.0
0.1,0.9956533550665582,1.3333333333333346,0.06378081851384765,0.3719924020959874,0.25,0.5744835068250687,-0.06228482003129898,0.10864131370121066,0.28055555555555556,0.04888888888888889,1.0,2.9442517708578175,0.034821124123876494,0.0252255150957422,0.24629629629629626,0.5739087301587301,0.24629629629629626,-0.3276124338624339,0.0,0.2,0.2944444444444446,19.662753835550472,-0.029113833805037626,0.3358459770890317,1.0,0.8,1.0,0.0,0.05,0.3,1.0,0.8,1.0
0.14,0.9932170542635661,1.2799999999999994,0.05196009611249879,0.26621381167568836,0.5604269293924466,0.6546332307319638,0.06483084553834634,0.12215943074684166,0.3347176079734219,0.06023255813953488,1.0,3.7255729297610043,0.021243349412195942,0.04450761132914767,0.5955665024630542,0.5059954590605932,0.5535303776683087,0.08957104340246103,0.0420361247947455,0.7,0.2869281045751635,17.360107930870075,1.230439848635597,0.2761023914032865,1.0,0.85,1.0,0.0,0.0,0.2,1.0,0.8,1.0
0.09,0.9886887306242147,1.2142857142857144,0.11317120267869663,0.08940674020053388,0.5652329749103943,0.33075327508192215,-0.04340573354657867,0.3691361420465621,0.30372405372405376,0.04252747252747253,1.0,3.205565154625159,0.03836655942479911,0.043267359959112156,0.5616487455197133,0.5766642720306513,0.5800477897252091,-0.01501552651093796,-0.018399044205495763,1.0,0.1448830409356725,18.35260723868383,0.11410569432446316,0.27869008178693017,1.0,0.85,0.95,0.05,0.0,0.2,1.0,0.8,1.0
0.04,0.9945996829171622,1.0,0.04646352219854383,0.3866103788378269,0.5416666666666666,0.577164022185571,-0.10064553990610331,0.22449542851900894,0.3567708333333333,0.019583333333333335,1.0,2.381981732913907,0.046179217172733336,0.05667240762758549,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7249425941648804,0.2522540606638907,1.0,0.8,1.0,0.0,0.05,0.2,1.0,0.8,1.0
0.11,0.9875270590660756,1.1250000000000007,0.12027282296983283,0.3341193288783744,0.7162196679438059,0.9178217377842076,0.09577177056208547,0.24246360661134403,0.3983656792645557,0.050674157303370784,1.0,3.3773286970475724,0.006120753869088385,0.08777147310050423,0.725383141762452,0.7115900383141763,0.7246487867177521,0.013793103448275668,0.0007343550446998748,0.7,0.13153594771241828,19.34461424204647,-0.8859250613179235,0.4445256132714093,1.0,0.8,1.0,0.1,0.0,0.3,1.0,1.0,1.0
0.04,0.9953161592505856,1.03125,0.04681038059825382,0.3583015811525574,0.2864583333333333,0.5001666765238084,0.08127934272300458,0.53193406602563,0.38020833333333337,0.019166666666666665,1.0,1.5882421539075984,0.049816777365480916,0.049061522149174475,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.04608239932981073,0.1854342621855831,1.0,0.8,1.0,0.0,0.0,0.2,1.0,0.8,1.0
0.1,0.9887987640015449,1.2068965517241383,0.10370150303800907,0.07203617368206607,0.7185185185185184,0.08964185122348735,0.014866979655711987,0.9724724366560257,0.34444444444444444,0.04555555555555556,1.0,3.359945537900704,0.040770864167156085,0.07311013801895905,0.75,0.6032165368928438,0.7175925925925926,0.14678346310715618,0.03240740740740744,0.4,0.15555555555555545,18.529471973491116,-0.24053938468326574,0.2993480947871813,1.0,0.85,1.0,0.0,0.0,0.2,1.0,0.8,1.0
0.07,0.9939665132314917,1.0,0.048524416028653816,0.3519949173538027,0.35663082437275984,0.31888837182401947,0.050431621990004505,0.9031375712299138,0.3306451612903226,0.02860215053763441,1.0,2.6182427194656412,0.014411420610312172,0.06179277276365312,0.4587813620071685,0.24923088410991637,0.35663082437275984,0.20955047789725215,0.10215053763440868,0.2,0.3087719298245615,15.975094383949902,0.7093546044286283,0.14785045695882637,1.0,0.85,0.95,0.05,0.0,0.15,1.0,1.0,1.0
0.06,0.9930465919973352,1.28125,0.05998011143245674,0.11748827468780043,0.5584677419354839,0.1506480960126587,-0.02796923384277289,0.6420995067410458,0.30141843971631205,0.0274468085106383,1.0,2.9329748883990767,0.0,0.053048468514970325,0.5100806451612904,0.0,0.5477150537634409,0.0,-0.037634408602150504,0.0,0.4634502923976608,18.42527918332121,-0.7699449620058125,0.21522828189988485,1.0,0.8,1.0,0.0,0.05,0.15,1.0,1.0,1.0
0.11,0.9920372643439398,1.3333333333333328,0.09129928833987105,0.5798116630308402,0.6582694763729245,1.7490368150882794,0.1331769986620438,0.01882653046240671,0.34729315628192037,0.05314606741573034,1.0,3.5541722767022867,0.061362111423470575,0.08489219065145664,0.69029374201788,0.4048479792361883,0.6619731800766283,0.28544576278169165,0.028320561941251654,0.1,0.22124183006535936,17.702319706519848,-0.15029457378849864,0.2543811196147781,0.5,0.75,0.9,0.1,0.05,0.4,0.5,0.6,0.9
0.06,0.998061568283565,1.1428571428571428,0.013883647787367108,0.4508997597737203,0.4781586021505377,0.5686307902019158,0.0851563280391569,0.42423313669072116,0.3049645390070922,0.0274468085106383,1.0,2.889694743858817,0.026422020127734775,0.038916105105215947,0.4889112903225807,0.5982187466058434,0.4835349462365592,-0.10930745628326272,0.005376344086021501,0.1,0.4377192982456142,16.49560887727673,2.4837976660980328,0.10998090181820545,1.0,0.8,1.0,0.1,0.05,0.35,1.0,0.8,1.0
0.08,0.993242743347555,1.1000000000000003,0.0888978301254264,0.09002131126338905,0.5420549581839903,0.02480609997356072,0.004669320269442834,1.0,0.3016304347826087,0.035652173913043476,1.0,3.180141981842801,0.025740794058313553,0.07547378402058312,0.5885304659498208,0.37231182795698925,0.5277180406212664,0.21621863799283159,0.060812425328554465,1.0,0.1774853801169589,18.532424469131215,-0.18144857131208214,0.251634796097221,1.0,0.75,1.0,0.0,0.05,0.2,1.0,1.0,1.0
