X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask
0.07,0.9993323320360679,1.1199999999999992,0.2673395790321065,0.6746481291414957,0.6559139784946236,0.3788223534321357,0.03273071015006501,0.4207862136767805,0.25268817204301075,0.03387096774193549,1.0,2.794207690463781,0.0,0.056242261539323546,0.6487455197132617,0.0,0.6523297491039427,0.0,-0.0035842293906810374,0.0,20.0,0.17647058823529413,56.54765755060444,0.01168890915227018
0.1,1.0000499151442548,1.2857142857142836,0.05403416000522099,0.3492052499341572,0.6888888888888888,0.7718147923771517,0.05726495726495731,0.0790889400948775,0.28888888888888886,0.04888888888888889,1.0,3.3417264992158215,0.017374260314756827,0.044425825060452825,0.6814814814814815,0.5465434845301363,0.6712962962962963,0.13493799695134512,0.010185185185185186,0.1,20.0,0.058823529411764705,1.8178988646309229,0.24439218493127557
0.07,0.9985482994976699,1.0,0.2658495473128779,0.7166995999331578,0.6881720430107526,1.3429594306378694,0.0660522273425499,0.08240393351529803,0.29147465437788017,0.03462365591397849,1.0,2.7732029448072284,0.009534723716746532,0.028740417840380526,0.7060931899641577,0.4296103414568376,0.6881720430107526,0.27648284850732013,0.017921146953405076,0.07652250047505924,20.0,0.05263157894736842,54.761784029240296,0.01168890915227018
0.04,1.0002173373075012,1.120000000000002,-0.027653230567543985,0.4010051929232641,0.3489583333333333,0.3651428075487243,0.042467948717948706,0.24557749677738305,0.3020833333333333,0.019583333333333335,1.0,2.0594240562183463,0.014211916907692093,0.021936772829343417,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1111111111111111,2.048672718201976,0.1603251683115079
0.08,0.9999280215411896,1.1999999999999986,0.05519985678483175,0.3014809847319402,0.7818399044205496,0.5533858369482582,-0.037207357859531776,0.35413714117336614,0.29347826086956524,0.04,1.0,2.596376085385451,0.0,0.08542345771910395,0.7565113500597372,0.6831018518518519,0.7657108721624851,0.07340949820788534,-0.009199522102747881,0.7,20.0,0.0,3.2491273587111973,0.17614644397821738
0.17,1.0018079499325852,1.142857142857142,-0.2239460920885239,0.5807463023203661,0.5926954732510288,1.5912932838680318,0.06607425175816392,0.009488989783531705,0.2565556343019135,0.08397590361445784,1.0,4.085094329358205,0.03955109696171313,0.024659479158883942,0.607745443856555,0.3674382716049383,0.5946796002351558,0.24030717225161674,0.013065843621399287,0.1,20.0,0.2,3.8390279187025325,0.2154963039559851
0.11,0.9997569961323303,1.142857142857142,0.07398268018642695,0.2951304877459801,0.39741379310344827,0.5681357963125296,0.037165082108902375,0.36263685214565566,0.22497446373850868,0.05314606741573034,1.0,3.064484697949083,0.012231427419120281,0.03302221044216464,0.40881226053639846,0.5559881349647756,0.4029693486590038,-0.14717587442837715,0.005842911877394663,0.2,20.0,0.058823529411764705,2.1321586684924574,0.21225173518733406
0.09,0.9997380598969702,1.0,0.07419245464386526,0.17287251072273344,0.47992831541218633,0.22850967609421527,0.018502864656710832,0.7997551010924131,0.33241758241758246,0.04450549450549451,1.0,3.67080367226236,0.016421277685796782,0.039014859767344874,0.4616487455197132,0.34349446849446846,0.47980884109916366,0.11815427702524472,-0.018160095579450475,0.5065551690490403,20.0,0.0,2.121874454363735,0.20188140171645608
0.03,0.9999031198484363,1.0,0.0215040618002853,0.42553223184651084,0.49242424242424243,0.23802400360533532,-0.034099920697858804,0.5799082570918064,0.42439862542955326,0.014536082474226804,1.0,1.24368961966252,0.00611007936485465,0.07660145739256877,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,1.9834358806172903,0.14440412852270165
0.11,0.9995083338477027,1.142857142857142,0.37025523896925616,0.1481404821753198,0.6639846743295019,0.36333706409497857,0.031114952463267093,0.2578997778362222,0.31409601634320733,0.05314606741573034,1.0,3.6286965032828156,0.0,0.06882712633050929,0.6639846743295019,0.6722093621399177,0.6639846743295019,-0.008224687810415743,0.0,1.0,20.0,0.6363636363636364,46.77990630618389,0.05896736957771389
0.07,0.9994589032161438,1.0,0.07819481493960345,1.1428236983716458,0.8727598566308243,2.0365523338842055,0.08637598960179613,0.03699915567101627,0.3099078341013825,0.03387096774193549,1.0,3.0056613706890114,0.019086745243179395,0.07025757675577549,0.8799283154121863,0.27272998805256865,0.8727598566308243,0.6071983273596177,0.007168458781361964,0.1,20.0,0.058823529411764705,3.240688468155091,0.14785045695882637
0.05,0.9998441700105184,1.1428571428571417,0.017068837494315536,0.33450374769958113,0.7419354838709676,0.3337250362685209,0.031578947368421095,0.786122945563936,0.46842105263157896,0.02368421052631579,1.0,2.4691798564225125,0.00797269974307224,0.10190586725618145,0.7738575268817204,0.0,0.7738575268817204,0.0,0.0,0.0,20.0,0.05263157894736842,3.7109246246900973,0.1161072426141292
0.13,0.9980016584286495,1.0999999999999992,0.5412641471277171,0.0055558176906434845,0.3528735632183908,0.05405222208157304,0.004012786506155275,0.7336200721540056,0.1865605658709107,0.06275862068965517,1.0,3.543367108568879,0.0336963441553144,0.02537322513602215,0.3574712643678161,0.6656954156954157,0.35000000000000003,-0.30822415132759956,0.007471264367816088,0.1,20.0,0.14285714285714285,57.35604401576972,0.00728690100458299
0.09,0.9993091035005423,1.0,0.07144939772373593,0.4659632770224408,0.3333333333333333,0.832979503332782,-0.04818258664412503,0.15937127066901147,0.33547008547008544,0.04450549450549451,1.0,3.198287135228706,0.027396032418181098,0.033364702909401904,0.3230585424133811,0.22341696535244918,0.337037037037037,0.09964157706093194,-0.013978494623655913,0.26828588367711736,20.0,0.0,0.8799224737630618,0.24840735476211143
0.1,0.9985714523014564,1.2142857142857126,0.12892824306229156,0.05368867524212832,0.3416666666666666,0.03504494841382384,-0.0034188034188034344,0.9093797836232055,0.23333333333333334,0.04888888888888889,1.0,3.142302508650759,0.05812601877639341,0.032559906347080114,0.3796296296296296,0.73213458994709,0.3453703703703703,-0.3525049603174604,0.03425925925925927,0.1,20.0,0.125,1.69629306621062,0.2372888921325374
0.1,1.0005590181305433,1.0,-0.002248985653914626,0.051927385737905146,0.7277777777777779,0.13158685659522132,-0.0111111111111111,0.8630974974178903,0.3,0.04666666666666667,1.0,3.482588355643083,0.0,0.0681768533175251,0.7333333333333334,0.6791243528474711,0.7314814814814815,0.05420898048586231,0.0018518518518518823,0.7,20.0,0.2,3.273249312196681,0.0984932761501543
0.13,0.9995929082530018,1.3333333333333344,0.04469359311316279,0.4747753318426501,0.6,0.47237412530052825,0.027069305583894476,0.47598919792948624,0.20910698496905394,0.06126436781609195,1.0,3.6335144557474512,0.013468961377072639,0.05970592962715426,0.5873563218390805,0.5751369679171403,0.6022988505747127,0.01221935392194018,-0.014942528735632177,1.0,20.0,0.0,3.091235261289272,0.09520286459850674
0.12,0.999452354874042,1.0357142857142854,0.0828360566638574,0.18747431951638419,0.5327586206896552,0.1799818313811229,-0.011072261072261058,0.7487958972423502,0.19318181818181818,0.057272727272727274,1.0,3.2282694206855953,0.025725215740381887,0.020495048673475263,0.5127394636015326,0.4490102171136654,0.5298850574712644,0.06372924648786715,-0.0171455938697318,0.4,20.0,0.06666666666666667,1.9166106903217077,0.17571078479045002
0.07,0.9997078684509164,1.1428571428571417,0.06409034382975487,0.5456044019096964,0.6200716845878135,0.2237429131136128,0.022923313245893917,0.6199902549844785,0.337557603686636,0.03387096774193549,1.0,3.0412870255171582,0.004767923372376971,0.06413504356095144,0.6093189964157705,0.7316498316498317,0.6200716845878136,-0.12233083523406119,-0.010752688172043112,0.4,20.0,0.05263157894736842,3.0984095076442104,0.14300242843126942
0.04,1.0000972567326756,1.0357142857142856,0.00836093160802609,0.2688075466331808,0.5729166666666666,0.35234428005028634,-0.036057692307692235,0.687943848968792,0.32291666666666663,0.019583333333333335,1.0,2.130761572621138,0.014168670051620248,0.06570917086326462,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.05263157894736842,1.74251376548328,0.196269709756512
0.1,0.9998179591566544,1.0,0.05010421053517056,0.5252899219791037,0.7074074074074076,1.625355633945915,-0.06923076923076915,0.031212456795432896,0.3833333333333333,0.04777777777777778,1.0,3.038197398177779,0.011594360705668287,0.07565719618698864,0.6962962962962963,0.35098978288633464,0.7027777777777778,0.34530651340996166,-0.0064814814814815325,0.1,20.0,0.2,1.7449670629943643,0.17406736584923208
0.1,0.9994604241895988,1.2857142857142871,0.060458722642660834,0.024947915733124187,0.34907407407407404,0.05398428962071406,-0.00512820512820511,0.7525550334756339,0.21666666666666665,0.04888888888888889,1.0,3.223831811196882,0.0173941718276291,0.0178957327518517,0.33425925925925926,0.2119341563786008,0.3435185185185185,0.12232510288065845,-0.009259259259259245,0.7,20.0,0.125,3.1152358685160895,0.1168980035869257
0.08,0.9998034140427903,1.0416666666666665,0.03105651428321965,0.4850694322266172,0.4710872162485065,0.7892617240887021,0.045568561872909724,0.2740033515592126,0.22282608695652173,0.04,1.0,3.1447476183540455,0.0,0.03645700241674911,0.44432497013142175,0.3520833333333333,0.4710872162485065,0.09224163679808844,-0.026762246117084776,0.4,20.0,0.1111111111111111,1.1410411147036923,0.2177330170543971
0.13,0.9972645256319207,1.3000000000000014,0.4281452775115868,0.32937872032784093,0.6908045977011494,0.1987438930837694,0.013534652791947377,0.49059576758122303,0.2816091954022989,0.06425287356321839,1.0,3.672921187856804,0.040387275681848155,0.0497908763763657,0.6885057471264368,0.4941750550451576,0.6885057471264368,0.19433069208127918,0.0,0.2,20.0,0.058823529411764705,30.890278734253307,0.014735401937985858
0.1,0.9998249431065097,1.0,0.03776757754771004,0.7029951794063154,0.7018518518518518,0.5960852220939978,-0.04871794871794874,0.20957004301975213,0.35833333333333334,0.04666666666666667,1.0,3.308539803878787,0.01741124819350311,0.09449800621334639,0.6925925925925925,0.5430107526881721,0.7046296296296296,0.14958183990442042,-0.012037037037037068,0.4,20.0,0.125,0.5238442091826547,0.2516641727248349
0.05,0.9998587493035554,1.0,0.02562909181265749,0.48261762873879865,0.5908938172043011,0.40016373122754745,0.034008097165991985,0.37584245039786046,0.26842105263157895,0.023157894736842106,1.0,2.517229771721199,0.007978917551849792,0.07448476779771968,0.5855174731182796,0.0,0.5908938172043011,0.0,-0.005376344086021501,0.0,20.0,0.1111111111111111,3.115896977444762,0.19205932419806082
0.12,1.0001930776578662,1.2499999999999982,-0.0015412042732416142,0.7318895343534866,0.6949233716475095,2.3124491308925776,0.078962703962704,0.007699819043589439,0.30492424242424243,0.06,1.0,3.833307594749259,0.0,0.07757702818432267,0.6951149425287356,0.5136904761904763,0.6949233716475095,0.18142446633825937,0.00019157088122612187,0.4,20.0,0.0,2.6740738276264038,0.1208916522650863
0.12,0.9993070746321385,1.1666666666666685,0.11923578355050224,0.17711641833263356,0.48400383141762454,0.4148096737286108,0.025349650349650338,0.4417331694676868,0.23011363636363638,0.057272727272727274,1.0,3.6372837161049776,0.025754291915335136,0.04947343897976261,0.47835249042145594,0.4536398467432951,0.4782567049808429,0.02471264367816084,9.578544061306093e-05,0.7,20.0,0.058823529411764705,2.5876139254361936,0.2070185546537631
0.11,0.9991047858352705,1.5238095238095237,0.11228387997657308,0.4543983630420119,0.39620051085568325,0.917827020232487,0.047851025379115286,0.19059223505286493,0.23493360572012256,0.051910112359550564,1.0,3.595573090486537,0.0,0.03700771489395983,0.40399106002554275,0.6983102918586789,0.39620051085568325,-0.29431923183313613,0.007790549169859495,0.2,20.0,0.0,2.187497235270488,0.16929196559230292
0.07,1.0000901018311592,1.0,-0.002016998100072012,0.09317329367892835,0.5949820788530465,0.012249497099017004,0.001417936901807887,0.9225170807803366,0.3294930875576037,0.03462365591397849,1.0,2.848617530592509,0.009535385967312378,0.04835669501520051,0.5788530465949822,0.7045977011494253,0.5931899641577061,-0.12574465455444317,-0.014336917562723928,1.0,20.0,0.0,1.6052557207014742,0.14300242843126942
0.11,0.9953574317107275,1.2199852117018748,0.08742958188187455,0.43145756932320006,0.5665389527458493,0.44708190358832195,0.08283963227783459,0.4175442791279299,0.14606741573033707,0.05438202247191011,1.0,3.6025680246339538,0.0,0.04248056147575627,0.5684865900383143,0.5411535303776683,0.569220945083014,0.02733305966064592,-0.0007343550446997638,1.0,20.0,0.058823529411764705,0.023929657554789152,0.30301288125238973
0.07,0.9995999179338539,1.0757398979603807,0.002078842721060098,0.9030691231428577,0.7204301075268816,1.2070805632070831,0.20568356374807995,0.06880717984458627,0.24731182795698925,0.03462365591397849,1.0,2.802677772659746,0.0,0.10291215580360746,0.7060931899641577,0.2672413793103448,0.7150537634408601,0.4388518106538129,-0.008960573476702427,0.1,20.0,0.05263157894736842,0.3993362915066214,0.20770450122013845
0.09,0.9990745854902815,1.0589202131859172,0.03914185499459977,0.48226725457271674,0.4851851851851852,0.3522414695316554,0.08363858363858362,0.5957586279531343,0.19474969474969478,0.04450549450549451,1.0,3.1963934745432847,0.0,0.0626451756609459,0.4777777777777778,0.23935185185185182,0.4814814814814814,0.23842592592592599,-0.003703703703703598,0.2,20.0,0.0,2.0049759199734787,0.25569276500143234
0.06,0.9991899150098702,1.0180200465889593,0.04281774521086601,0.21995720843897984,0.4835349462365592,0.06561534853942447,-0.021276595744680993,0.8274513782633853,0.24379432624113478,0.03,1.0,2.5432587976546293,0.0,0.07504971672330468,0.4835349462365592,0.09509408602150538,0.4835349462365592,0.3884408602150538,0.0,0.1,20.0,0.0,2.804303381516526,0.16492132635644413
0.06,0.9990697478093322,1.145114116323341,0.016199443342852476,0.6917120007353492,0.47177419354838707,0.9977371672207507,-0.1890070921985816,0.12002330239561436,0.350177304964539,0.03,1.0,2.2363327629796514,0.0,0.12194435626555583,0.5031922043010753,0.0,0.46135752688172044,0.0,0.041834677419354815,0.0,20.0,0.0,1.3788672166689642,0.14531027421533413
0.09,0.9984676548325156,1.244533198936019,0.06077711742442504,0.3384704161652048,0.3504181600955795,0.5074835875954465,0.09039479039479048,0.37208334173202706,0.1749084249084249,0.04450549450549451,1.0,3.02112965781591,0.0,0.06176142995154858,0.3252090800477897,0.41559139784946236,0.34671445639187576,-0.09038231780167266,-0.021505376344086058,1.0,20.0,0.0,3.0385962478939152,0.17824316006423255
0.14,0.9980217154684681,1.3703684083829057,0.06497859816187423,0.11751800875448037,0.4068144499178982,0.06459530582865157,0.014285714285714235,0.8267855277126646,0.10215946843853821,0.07,1.0,3.524012558761303,0.0,0.021063959433333546,0.3873563218390805,0.4316239316239316,0.4016420361247947,-0.044267609784851114,-0.014285714285714235,0.7,20.0,0.058823529411764705,2.096275052062441,0.2761023914032865
0.06,0.9997486595812249,1.0498840517956485,0.03318130403293773,0.4337463516366787,0.47160618279569894,0.19656953327054377,0.05496453900709214,0.6366712218811736,0.24379432624113473,0.03,1.0,2.1323827494305827,0.0,0.11447768595446453,0.4821908602150538,0.0,0.46639784946236557,0.0,0.01579301075268824,0.0,20.0,0.05263157894736842,5.198482496025489,0.15007820424887472
0.08,0.9979320875683487,1.1609831360328906,0.06822148757023805,0.03283419121664079,0.2272401433691756,0.028413730644322427,0.008152173913043514,0.9898496034730307,0.17255434782608695,0.0391304347826087,1.0,3.094506227505442,0.0,0.03466161865061973,0.2178016726403823,0.5963300271907057,0.2326164874551971,-0.3785283545503234,-0.014814814814814808,0.2,20.0,0.0,2.1268436822953625,0.19323536504473196
0.14,0.9984047357736431,1.220595299088883,0.0914838177506837,0.6201510963259828,0.7705254515599345,1.2739229752109802,0.153045404208195,0.0562276824893835,0.21220930232558138,0.07,1.0,3.6117874263182697,0.0,0.11494601834487017,0.7673234811165845,0.507010582010582,0.7774220032840722,0.2603128991060025,-0.010098522167487634,0.1,20.0,0.0,4.0928833710743175,0.2017034688681809
0.1,0.9989281187851676,1.1557272517818342,0.030501015068461867,0.22154856133068077,0.5212962962962964,0.5736195981186274,-0.10555555555555562,0.29523645214144445,0.20833333333333331,0.05,1.0,3.3450578167939025,0.0,0.0894602958722346,0.5398148148148149,0.5149801587301588,0.513888888888889,0.02483465608465607,0.025925925925925908,0.4,20.0,0.058823529411764705,0.6578848160845392,0.2667478487440981
0.06,1.0003252570385783,1.02792254144143,0.0025573927787512496,0.1827924246176292,0.5720766129032259,0.024606354616205865,0.007565011820330925,0.776826817619002,0.28191489361702127,0.03,1.0,2.8900687370020397,0.0,0.08448074472805654,0.5556115591397849,0.3471569139672588,0.5720766129032259,0.2084546451725261,-0.016465053763440984,0.4,20.0,0.05263157894736842,0.8712105103614807,0.18610653143739092
0.08,1.0004233516190737,1.1818098477777044,0.017045123269000872,0.44567648994216663,0.5526881720430107,0.7691117080407003,0.13297101449275361,0.18155693675079676,0.19429347826086957,0.04,1.0,3.41235164290278,0.0,0.0753526823833863,0.5565113500597371,0.0,0.5637992831541219,0.0,-0.007287933094384802,0.0,20.0,0.0,2.4418674830651783,0.2308157595706837
0.08,0.9974089526257703,1.0671196378858936,0.07372053974050408,0.08081505274667623,0.5170848267622462,0.1145139617571846,-0.030072463768115898,0.8386382747106349,0.20516304347826086,0.04,1.0,3.158877749719869,0.0,0.053174487265207154,0.5108721624850657,0.6679844421223731,0.5279569892473118,-0.15711227963730734,-0.017084826762246097,0.7,20.0,0.1111111111111111,2.983000901978899,0.15484015033002985
0.12,0.9994308625960929,1.1365897087484877,0.0007261888093250679,0.6287898300783372,0.6110153256704981,1.2779164407925958,0.15290404040404032,0.05785631853126231,0.17803030303030304,0.06,1.0,3.7130832108552365,0.0,0.0686255581311927,0.6167624521072796,0.37632819534933,0.6083333333333333,0.24043425675794966,0.008429118773946365,0.1,20.0,0.0,0.7727055001610412,0.2273587910271512
0.14,0.9962227176835448,1.2174999690836623,0.056159364247987925,0.11576338324115223,0.6201149425287357,0.821526161339533,-0.1198781838316722,0.15357014386476694,0.2595514950166113,0.06837209302325581,1.0,3.8310828339572174,0.0,0.08714662805767297,0.6185550082101806,0.42530154675748544,0.620279146141215,0.19325346145269517,-0.0017241379310344307,0.4,20.0,0.058823529411764705,1.498355511809808,0.20845831076314922
0.06,0.9989789325294002,1.1054590978039422,0.041302245583248576,0.4008324723312707,0.37247983870967744,0.20557995972353932,0.05413711583924358,0.684106021569509,0.3014184397163121,0.03,1.0,2.830581799871598,0.0,0.09191927802536357,0.33501344086021506,0.0,0.4458165322580645,0.0,-0.11080309139784944,0.0,20.0,0.0,3.8677169780230365,0.17006041357861862
0.11,0.9986196571687694,1.099616622331172,0.041699059792742244,0.0875079905313233,0.43014048531289917,0.39602391354849786,0.07225059584610144,0.3075391999891022,0.17568947906026558,0.05438202247191011,1.0,3.534845469040536,0.0,0.0446317565754887,0.39974457215836523,0.4889154387362273,0.4301404853128991,-0.08917086657786205,-0.030395913154533882,0.7,20.0,0.0,1.4825779160854484,0.21889461833742901
0.06,0.9982058597471278,1.0825759314427816,0.05724963683516404,0.1404335744847331,0.6717069892473119,0.03451213282111641,-0.010520094562647742,0.9536461261214165,0.25620567375886527,0.03,1.0,2.7680536771815967,0.0,0.09779258148647817,0.7192540322580645,0.4519489247311828,0.671875,0.2673051075268817,0.0473790322580645,0.1,20.0,0.0,1.4888678318483803,0.22784049390212519
0.1,0.9984129080665758,1.1764369102517196,0.06953671587954569,0.20284214741568843,0.763888888888889,0.049399355055107695,-0.012222222222222245,0.545852185970424,0.26666666666666666,0.05,1.0,2.8327677452259215,0.0,0.08673012377819511,0.7546296296296298,0.35000000000000003,0.7555555555555555,0.40462962962962973,-0.0009259259259257746,0.1,20.0,0.0,2.4530237377948474,0.21691689346834397
0.1,0.9983900496550909,1.183891871478456,0.03253005210484525,0.23275349479857613,0.39351851851851843,0.08216858315728297,0.02111111111111108,0.7869525510569049,0.1527777777777778,0.05,1.0,3.166056536693786,0.0,0.04665461952369327,0.37592592592592594,0.5422454991142421,0.39351851851851843,-0.1663195731883162,-0.017592592592592493,0.4,20.0,0.058823529411764705,0.2251616045472966,0.2667478487440981
0.1,0.9959005840324258,1.187653528306415,0.10554849478297657,0.06371669661801087,0.6361111111111111,0.09859353176374434,0.02296296296296302,0.764822284488037,0.26388888888888884,0.05,1.0,3.3815101859951393,0.0,0.1116549069137294,0.637037037037037,0.4268518518518518,0.6388888888888888,0.21018518518518514,-0.0018518518518518823,0.1,20.0,0.0,1.8789549421347784,0.17406736584923208
0.13,0.9999771556438934,1.1829386583287196,-1.9337312980228887e-05,0.15026404160132245,0.34770114942528735,0.05915767322673119,0.012673150604185002,0.9100995588743604,0.11494252873563217,0.06425287356321839,1.0,3.432347947197239,0.0,0.014010315337035138,0.3396551724137931,0.411136712749616,0.3454022988505747,-0.07148154033582288,-0.005747126436781602,0.7,20.0,0.0,0.023097874794682394,0.2358445276155226
0.11,0.9982378807824653,1.2235046767439657,0.03647172823331843,0.5380273613898313,0.661653895274585,1.2352286562216,0.1585972080354104,0.056445683351318374,0.1664964249233912,0.05438202247191011,1.0,3.28261627861292,0.012196304719018764,0.05930494261371713,0.6394316730523627,0.42865529600791,0.6645274584929758,0.21077637704445268,-0.025095785440613083,0.1,20.0,0.0,1.6830197923885333,0.18699386927424855
0.06,0.9985275216831984,1.0236029511363154,0.047992097660950805,0.715272060004023,0.722614247311828,0.48971486383090984,0.11583924349881786,0.3411824731803883,0.27039007092198575,0.03,1.0,2.7176237723209082,0.0,0.14858411674245023,0.7279905913978494,0.0,0.7387432795698924,0.0,-0.010752688172043001,0.0,20.0,0.0,1.9168306266221622,0.18064875064589928
0.1,0.9982405073822468,1.0946794520680425,0.055013096228291425,0.07049993137426058,0.5324074074074073,0.056815617866403115,-0.012962962962962954,0.8359658147165456,0.2472222222222222,0.05,1.0,3.46360093518957,0.0,0.05295746438383003,0.5287037037037037,0.44289024842417496,0.5249999999999999,0.08581345527952872,0.0037037037037037646,0.7,20.0,0.0,3.046476884176079,0.22355817836913108
0.07,0.9983572910245804,1.0892515559640357,0.02323233323814397,0.27628955567005314,0.449820788530466,0.19051655764677428,-0.05222734254992312,0.6025688373660036,0.2465437788018433,0.03462365591397849,1.0,3.064992728041673,0.004753987579817898,0.0716478518082071,0.4874551971326165,0.0,0.449820788530466,0.0,0.037634408602150504,0.0,20.0,0.0,1.036423496445111,0.1958099266416123
0.09,0.9983299136815467,1.0949119404096501,0.0421679702270103,0.44698782217554583,0.5222222222222221,0.1441270285596417,0.031176231176231195,0.7085107369929455,0.20726495726495725,0.04450549450549451,1.0,3.1326928327579373,0.0,0.03537274702086947,0.518279569892473,0.33352214541730674,0.5256869772998805,0.1847574244751663,-0.007407407407407418,0.4,20.0,0.0,2.0595845891255857,0.2209346223493856
0.09,0.9956162769125831,1.2476743090798166,0.08171439860409513,0.4310269078236271,0.7743130227001195,1.1822221337252152,-0.17773707773707775,0.0668148166490415,0.4068986568986569,0.04450549450549451,1.0,3.1112032436035144,0.0,0.17792501355675552,0.7743130227001195,0.5716949588477366,0.7743130227001195,0.2026180638523829,0.0,0.1,20.0,0.0,2.062788125466681,0.21444658186245427
0.08,1.001136590226988,1.0804346262169608,-0.005348467863664386,0.48752458212274324,0.434647550776583,0.5977151298745838,0.11576086956521742,0.2656657113898937,0.2296195652173913,0.04,1.0,3.279952705820074,0.0,0.056262127361492255,0.4397849462365591,0.3692353643966548,0.43106332138590203,0.07054958183990434,0.008721624850657084,1.0,20.0,0.0,3.3755963361815997,0.19323536504473196
0.15,0.9991128695657551,1.3117872484281445,0.06169093251977753,0.49566567648436344,0.5283251231527094,0.7108029019569371,0.09620915032679733,0.18542052260876496,0.1568627450980392,0.07411764705882352,1.0,3.9289542434088167,0.0,0.042064333864422876,0.5163382594417077,0.5834752376897971,0.5235632183908047,-0.0671369782480894,-0.007224958949096916,0.4,20.0,0.0,0.5786849447008691,0.2859821417468397
0.04,0.9992291361149374,1.0271562555702383,0.009433728001915526,0.21290203020601228,0.390625,0.20492032547634664,0.06388888888888888,0.718104214167065,0.2526041666666667,0.02,1.0,2.0158259371349487,0.0,0.08744000858735815,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.05263157894736842,1.0629956437690549,0.15097900159324265
0.15,0.9939018334880757,1.3277439881958548,0.17927073168955343,0.3297054559511409,0.6461412151067324,0.3994860063142925,0.06549019607843143,0.2921651596774002,0.19411764705882356,0.07411764705882352,1.0,3.9747994584314847,0.007294708662550597,0.09862839289288769,0.6579638752052546,0.40933227133943983,0.6392446633825943,0.24863160386581473,0.01871921182266023,0.1,20.0,0.0,3.538238939224528,0.17558976808515045
0.1,0.9957741252204082,1.1657940561665479,0.07018421801442537,0.20211230821010281,0.47129629629629627,0.059743887310889816,0.015555555555555545,0.9632935314277419,0.20833333333333331,0.05,1.0,2.8894554202768905,0.0,0.05689224430563608,0.4814814814814814,0.4723107980060149,0.46388888888888885,0.009170683475466512,0.01759259259259255,0.7,20.0,0.0,0.49560886958819017,0.2372888921325374
0.12,1.0023899042719644,1.0755780213056572,-0.019103190121301017,0.17178627037454242,0.4640804597701149,0.005860037097282276,0.0015151515151513584,0.9323170690660786,0.17045454545454544,0.05863636363636364,1.0,3.5057710972525244,0.0,0.05274861792723386,0.4631226053639847,0.37242968377562374,0.4640804597701149,0.09069292158836095,-0.0009578544061302208,0.7,20.0,0.0,0.8093946679465835,0.2204364535133586
0.11,0.9970459203017942,1.1634298686616793,0.0937535625067778,0.4682773416620394,0.671168582375479,0.5924136524006215,0.09921688798093298,0.2580872791283717,0.2236976506639428,0.05438202247191011,1.0,3.666332401808038,0.0,0.08282766250417282,0.6358876117496807,0.4148148148148148,0.6626436781609196,0.22107279693486587,-0.026756066411238955,0.1,20.0,0.0,0.9665237193041771,0.23261459824381364
0.15,0.9983431824068895,1.1517817461665523,0.03723926964296287,0.2646016243986719,0.4735632183908047,0.11409177982306969,-0.023137254901960835,0.7278443422242311,0.20784313725490194,0.07411764705882352,1.0,4.038152739585992,0.0,0.056049494833294175,0.4735632183908047,0.5847203683104685,0.47594417077175705,-0.1111571499196638,-0.0023809523809523725,0.7,20.0,0.0,1.242041923900671,0.22284506697872916
0.14,0.9969111223020374,1.2391226423931108,0.0842113440284884,0.07005621814803925,0.4138752052545156,0.42747461697012884,-0.07115171650055369,0.49260357862304094,0.15033222591362125,0.07,1.0,4.117042247128021,0.0,0.0553282160655845,0.4416256157635468,0.6273804455796793,0.411576354679803,-0.1857548298161325,0.030049261083743783,0.1,20.0,0.058823529411764705,1.5213982930055936,0.2598754457637473
0.09,0.9991617181231521,1.1402402674073244,0.0245407695830972,0.7110127469801725,0.7102747909199522,0.15655128742601532,0.03467643467643455,0.9375248979832933,0.2731990231990232,0.04450549450549451,1.0,3.4959728418838005,0.0,0.09027175478779209,0.6954599761051373,0.5006179705846001,0.7139784946236558,0.1948420055205372,-0.01851851851851849,0.1,20.0,0.0,1.21468656729708,0.20188140171645608
0.12,0.9985199214329016,1.2163047582837252,0.07754331621034605,0.4492781366281032,0.46666666666666673,0.6076842349082265,0.10075757575757577,0.24702211890236692,0.14488636363636365,0.06,1.0,3.5567415326456198,0.0,0.07254925900106882,0.4637931034482759,0.7035785401376798,0.4581417624521073,-0.23978543668940394,0.005651340996168597,0.1,20.0,0.058823529411764705,2.73069412183517,0.2204364535133586
